Grade;Area;Topic;Code;Description
 9-12;Earth and Space Sciences;Earth and Human Activity;HS.ESS.3.1;Construct an explanation based on evidence for how the availability of key natural resources and changes due to variations in climate have influenced human activity. Clarification Statements: Examples of key natural resources include access to fresh water (such as rivers, lakes, and groundwater), regions of fertile soils (such as river deltas), high concentrations of minerals and fossil fuels, and biotic resources (such as fisheries and forests). Examples of changes due to variations in climate include changes to sea level and regional patterns of temperature and precipitation.
 9-12;Earth and Space Sciences;Earth and Human Activity;HS.ESS.3.2;Evaluate competing design solutions for minimizing impacts of developing and using energy and mineral resources, and conserving and recycling those resources, based on economic, social, and environmental cost-benefit ratios.* Clarification Statement: Examples include developing best practices for agricultural soil use, mining (for metals, coal, tar sands, and oil shales), and pumping (for petroleum and natural gas).
 9-12;Earth and Space Sciences;Earth and Human Activity;HS.ESS.3.3;"Illustrate relationships among management of natural resources, the sustainability of human populations, and biodiversity.
Clarification Statements: Examples of factors related to the management of natural resources include costs of resource extraction and waste management, per capita consumption, and the development of new technologies. Examples of factors related to human sustainability include agricultural efficiency, levels of conservation, and urban planning. Examples of factors related to biodiversity include habitat use and fragmentation, and land and resource conservation."
 9-12;Earth and Space Sciences;Earth and Human Activity;HS.ESS.3.5;Analyze results from global climate models to describe how forecasts are made of the current rate of global or regional climate change and associated future impacts to Earth systems. Clarification Statement: Climate model outputs include both climate changes (such as precipitation and temperature) and associated impacts (such as on sea level, glacial ice volumes, and atmosphere and ocean composition).
 9-12;Biology;From Molecules to Organisms: Structures and Processes;HS.LS.1.1;Construct a model of transcription and translation to explain the roles of DNA and RNA that code for proteins that regulate and carry out essential functions of life. Clarification Statements: Proteins that regulate and carry out essential functions of life include enzymes (which speed up chemical reactions), structural proteins (which provide structure and enable movement), and hormones and receptors (which send and receive signals). The model should show the double-stranded structure of DNA, including genes as part of DNA?s transcribed strand, with complementary bases on the non-transcribed strand. State Assessment Boundaries: Specific names of proteins or specific steps of transcription and translation are not expected in state assessment. Cell structures included in transcription and translation will be limited to nucleus, nuclear membrane, and ribosomes for state assessment.
 9-12;Biology;From Molecules to Organisms: Structures and Processes;HS.LS.1.2;"Develop and use a model to illustrate the key functions of animal body systems, including (a) food digestion, nutrient uptake, and transport through the body; (b) exchange of oxygen and carbon dioxide; (c) removal of wastes; and (d) regulation of body processes. Clarification Statement: Emphasis is on the primary function of the following body systems (and structures): digestive (mouth, stomach, small intestine [villi], large intestine, pancreas), respiratory (lungs [alveoli], diaphragm), circulatory (heart, veins, arteries, capillaries), excretory (kidneys, liver, skin), and nervous (neurons, brain, spinal cord). State Assessment Boundary: Chemical reactions in cells, details of particular structures (such as the structure of the neuron), or the identification of specific proteins in cells are not expected in state assessment."
 9-12;Biology;From Molecules to Organisms: Structures and Processes;HS.LS.1.3;Provide evidence that homeostasis maintains internal body conditions through both body-wide feedback mechanisms and small-scale cellular processes. Clarification Statements: Feedback mechanisms include the promotion of a stimulus through positive feedback (e.g., injured tissues releasing chemicals in blood that activate platelets to facilitate blood clotting), and the inhibition of stimulus through negative feedback (e.g., insulin reducing high blood glucose to normal levels). Cellular processes include (a) passive transport and active transport of materials across the cell membrane to maintain specific concentrations of water and other nutrients in the cell and (b) the role of lysosomes in recycling wastes, macromolecules, and cell parts into monomers. State Assessment Boundary: Interactions at the molecular level (for example, how insulin is produced) are not expected in state assessment.
 9-12;Biology;From Molecules to Organisms: Structures and Processes;HS.LS.1.4;Construct an explanation using evidence for why the cell cycle is necessary for the growth, maintenance, and repair of multicellular organisms. Model the major events of the cell cycle, including (a) cell growth and DNA replication, (b) separation of chromosomes (mitosis), and (c) separation of cell contents. State Assessment Boundary: Specific gene control mechanisms or specific details of each event (e.g., phases of mitosis) are not expected in state assessment.
 9-12;Biology;From Molecules to Organisms: Structures and Processes;HS.LS.1.5;Use a model to illustrate how photosynthesis uses light energy to transform water and carbon dioxide into oxygen and chemical energy stored in the bonds of sugars and other carbohydrates. Clarification Statements: Emphasis is on illustrating inputs and outputs of matter and the transfer and transformation of energy in photosynthesis by plants and other photosynthesizing organisms. Examples of models could include diagrams, chemical equations, and conceptual models. State Assessment Boundary: Specific biochemical steps of light reactions or the Calvin Cycle, or chemical structures of molecules are not expected in state assessment.
 9-12;Biology;From Molecules to Organisms: Structures and Processes;HS.LS.1.6;"Construct an explanation based on evidence that organic molecules are primarily composed of six elements, where carbon, hydrogen, and oxygen atoms may combine with nitrogen, sulfur, and phosphorus to form monomers that can further combine to form large carbon-based macromolecules.
Clarification Statements: Monomers include amino acids, mono- and disaccharides, nucleotides, and fatty acids.? Organic macromolecules include proteins, carbohydrates (polysaccharides), nucleic acids, and lipids. State Assessment Boundary: Details of specific chemical reactions or identification of specific macromolecule structures are not expected in state assessment."
 9-12;Biology;From Molecules to Organisms: Structures and Processes;HS.LS.1.7;Use a model to illustrate that aerobic cellular respiration is a chemical process whereby the bonds of food molecules and oxygen molecules are broken and new bonds form, resulting in new compounds and a net transfer of energy. Clarification Statements: Emphasis is on the conceptual understanding of the inputs and outputs of the process of aerobic cellular respiration. Examples of models could include diagrams, chemical equations, and conceptual models. The model should include the role of ATP for energy transfer in this process. Food molecules include sugars (carbohydrates), fats (lipids), and proteins. State Assessment Boundary: Identification of the steps or specific processes involved in cellular respiration is not expected in state assessment.
 9-12;Biology;Ecosystems: Interactions, Energy, and Dynamics;HS.LS.2.1;Analyze data sets to support explanations that biotic and abiotic factors affect ecosystem carrying capacity. Clarification Statements: Examples of biotic factors could include relationships among individuals (e.g., feeding relationships, symbioses, competition) and disease. Examples of abiotic factors could include climate and weather conditions, natural disasters, and availability of resources. Example data sets can be derived from simulations or historical data.
 9-12;Biology;Ecosystems: Interactions, Energy, and Dynamics;HS.LS.2.2;Use mathematical representations to support explanations that biotic and abiotic factors affect biodiversity, including genetic diversity within a population and species diversity within an ecosystem. Clarification Statements: Examples of biotic factors could include relationships among individuals (feeding relationships, symbiosis, competition) and disease. Examples of abiotic factors could include climate and weather conditions, natural disasters, and availability of resources. Examples of mathematical representations include finding the average, determining trends, and using graphical comparisons of multiple sets of data.
 9-12;Biology;Ecosystems: Interactions, Energy, and Dynamics;HS.LS.2.4;Use a mathematical model to describe the transfer of energy from one trophic level to another. Explain how the inefficiency of energy transfer between trophic levels affects the relative number of organisms that can be supported at each trophic level and necessitates a constant input of energy from sunlight or inorganic compounds from the environment. Clarification Statement: The model should illustrate the ?10% rule? of energy transfer and show approximate amounts of available energy at each trophic level in an ecosystem (up to five trophic levels).
 9-12;Biology;Ecosystems: Interactions, Energy, and Dynamics;HS.LS.2.5;Use a model that illustrates the roles of photosynthesis, cellular respiration, decomposition, and combustion to explain the cycling of carbon in its various forms among the biosphere, atmosphere, hydrosphere, and geosphere. Clarification Statements: The primary forms of carbon include carbon dioxide, hydrocarbons, waste (dead organic matter), and biomass (organic materials of living organisms). Examples of models could include simulations and mathematical models. State Assessment Boundary: The specific chemical steps of respiration, decomposition, and combustion are not expected in state assessment.
 9-12;Biology;Ecosystems: Interactions, Energy, and Dynamics;HS.LS.2.6;"Analyze data to show ecosystems tend to maintain relatively consistent numbers and types of organisms even when small changes in conditions occur but that extreme fluctuations in conditions may result in a new ecosystem. Construct an argument supported by evidence that ecosystems with greater biodiversity tend to have greater resistance to change and resilience. Clarification Statement: Examples of changes in ecosystem conditions could include modest biological or physical changes, such as moderate hunting or a seasonal flood; and extreme changes, such as volcanic eruption, fires, the decline or loss of a keystone species, climate changes, ocean acidification, or sea level rise."
 9-12;Biology;Ecosystems: Interactions, Energy, and Dynamics;HS.LS.2.7;Analyze direct and indirect effects of human activities on biodiversity and ecosystem health, specifically habitat fragmentation, introduction of non-native or invasive species, overharvesting, pollution, and climate change. Evaluate and refine a solution for reducing the impacts of human activities on biodiversity and ecosystem health.* Clarification Statement: Examples of solutions can include captive breeding programs, habitat restoration, pollution mitigation, energy conservation, and ecotourism.
 9-12;Biology;Heredity: Inheritance and Variation of Traits;HS.LS.3.1;"Develop and use a model to show how DNA in the form of chromosomes is passed from parents to offspring through the processes of meiosis and fertilization in sexual reproduction. Clarification Statement: The model should demonstrate that an individual?s characteristics (phenotype) result, in part, from interactions among the various proteins expressed by one?s genes (genotype).
State Assessment Boundary: Identification of specific phases of meiosis or the biochemical mechanisms involved are not expected in state assessment."
 9-12;Biology;Heredity: Inheritance and Variation of Traits;HS.LS.3.2;Make and defend a claim based on evidence that genetic variations (alleles) may result from (a) new genetic combinations via the processes of crossing over and random segregation of chromosomes during meiosis, (b) mutations that occur during replication, and/or (c) mutations caused by environmental factors. Recognize that mutations that occur in gametes can be passed to offspring. Clarification Statement: Examples of evidence of genetic variation can include the work of McClintock in crossing over of maize chromosomes and the development of cancer due to DNA replication errors and UV ray exposure. State Assessment Boundary: Specific phases of meiosis or identification of specific types of mutations are not expected in state assessment.
 9-12;Biology;Heredity: Inheritance and Variation of Traits;HS.LS.3.3;Apply concepts of probability to represent possible genotype and phenotype combinations in offspring caused by different types of Mendelian inheritance patterns. Clarification Statements: Representations can include Punnett squares, diagrams, pedigree charts, and simulations. Inheritance patterns include dominant-recessive, codominance, incomplete dominance, and sex-linked.
 9-12;Biology;Heredity: Inheritance and Variation of Traits;HS.LS.3.4;"Use scientific information to illustrate that many traits of individuals, and the presence of specific alleles in a population, are due to interactions of genetic factors and environmental factors. Clarification Statements: Examples of genetic factors include the presence of multiple alleles for one gene and multiple genes influencing a trait. An example of the role of the environment in expressed traits in an individual can include the likelihood of developing inherited diseases (e.g., heart disease, cancer) in relation to exposure to environmental toxins and lifestyle; an example in populations can include the maintenance of the allele for sickle-cell anemia in high frequency in malaria-affected regions because it confers partial resistance to malaria. State Assessment Boundary: Hardy-Weinberg calculations are not expected in state assessment."
 9-12;Biology;Biological Evolution: Unity and Diversity;HS.LS.4.1;Communicate scientific information that common ancestry and biological evolution are supported by multiple lines of empirical evidence, including molecular, anatomical, and developmental similarities inherited from a common ancestor (homologies), seen through fossils and laboratory and field observations. Clarification Statement: Examples of evidence can include the work of Margulis on endosymbiosis, examination of genomes, and analyses of vestigial or skeletal structures.
 9-12;Biology;Biological Evolution: Unity and Diversity;HS.LS.4.2;Construct an explanation based on evidence that Darwin?s theory of evolution by natural selection occurs in a population when the following conditions are met: (a) more offspring are produced than can be supported by the environment, (b) there is heritable variation among individuals, and (c) some of these variations lead to differential fitness among individuals as some individuals are better able to compete for limited resources than others. Clarification Statement: Emphasis is on the overall result of an increase in the proportion of those individuals with advantageous heritable traits that are better able to survive and reproduce in the environment.
 9-12;Biology;Biological Evolution: Unity and Diversity;HS.LS.4.4;Research and communicate information about key features of viruses and bacteria to explain their ability to adapt and reproduce in a wide variety of environments. Clarification Statement: Key features include high rate of mutations and the speed of reproduction which produces many generations with high variability in a short time, allowing for rapid adaptation. State Assessment Boundary: Specific types of viral reproduction (e.g., lytic and lysogenic) are not expected in state assessment.
 9-12;Biology;Biological Evolution: Unity and Diversity;HS.LS.4.5;Evaluate models that demonstrate how changes in an environment may result in the evolution of a population of a given species, the emergence of new species over generations, or the extinction of other species due to the processes of genetic drift, gene flow, mutation, and natural selection.
 9-12;Chemistry;Matter and Its Interactions;HS.CHEM.1.1;Use the periodic table as a model to predict the relative properties of main group elements, including ionization energy and relative sizes of atoms and ions, based on the patterns of electrons in the outermost energy level of each element. Use the patterns of valence electron configurations, core charge, and Coulomb?s law to explain and predict general trends in ionization energies, relative sizes of atoms and ions, and reactivity of pure elements. Clarification Statement: Size of ions should be relevant only for predicting strength of ionic bonding. State Assessment Boundary: State assessment will be limited to main group (s and p block) elements.
 9-12;Chemistry;Matter and Its Interactions;HS.CHEM.1.2;"Use the periodic table model to predict and design simple reactions that result in two main classes of binary compounds, ionic and molecular. Develop an explanation based on given observational data and the electronegativity model about the relative strengths of ionic or covalent bonds.
Clarification Statements: Simple reactions include synthesis (combination), decomposition, single displacement, double displacement, and combustion. Predictions of reactants and products can be represented using Lewis dot structures, chemical formulas, or physical models. Observational data include that binary ionic substances (i.e., substances that have ionic bonds), when pure, are crystalline salts at room temperature (common examples include NaCl, KI, Fe2O3); and substances that are liquids and gases at room temperature are usually made of molecules that have covalent bonds (common examples include CO2, N2, CH4, H2O, C8H18)."
 9-12;Chemistry;Matter and Its Interactions;HS.CHEM.1.3;Cite evidence to relate physical properties of substances at the bulk scale to spatial arrangements, movement, and strength of electrostatic forces among ions, small molecules, or regions of large molecules in the substances. Make arguments to account for how compositional and structural differences in molecules result in different types of intermolecular or intramolecular interactions. Clarification Statements: Substances include both pure substances in solid, liquid, gas, and networked forms (such as graphite). Examples of bulk properties of substances to compare include melting point and boiling point, density, and vapor pressure. Types of intermolecular interactions include dipole-dipole (including hydrogen bonding), ion-dipole, and dispersion forces. State Assessment Boundary: Calculations of vapor pressure by Raoult?s law, properties of heterogeneous mixtures, and names and bonding angles in molecular geometries are not expected in state assessment.
 9-12;Chemistry;Matter and Its Interactions;HS.CHEM.1.4;Develop a model to illustrate the energy transferred during an exothermic or endothermic chemical reaction based on the bond energy difference between bonds broken (absorption of energy) and bonds formed (release of energy). Clarification Statement: Examples of models may include molecular-level drawings and diagrams of reactions or graphs showing the relative energies of reactants and products. State Assessment Boundary: Calculations using Hess?s law are not expected in state assessment.
 9-12;Chemistry;Matter and Its Interactions;HS.CHEM.1.5;"Construct an explanation based on kinetic molecular theory for why varying conditions influence the rate of a chemical reaction or a dissolving process. Design and test ways to slow down or accelerate rates of processes (chemical reactions or dissolving) by altering various conditions.*
Clarification Statements: Explanations should be based on three variables in collision theory: (a) quantity of collisions per unit time, (b) molecular orientation on collision, and (c) energy input needed to induce atomic rearrangements. Conditions that affect these three variables include temperature, pressure, concentrations of reactants, agitation, particle size, surface area, and addition of a catalyst. State Assessment Boundary: State assessment will be limited to simple reactions in which there are only two reactants and to specifying the change in only one variable at a time."
 9-12;Chemistry;Matter and Its Interactions;HS.CHEM.1.6;Design ways to control the extent of a reaction at equilibrium (relative amount of products to reactants) by altering various conditions using Le Chatelier?s principle. Make arguments based on kinetic molecular theory to account for how altering conditions would affect the forward and reverse rates of the reaction until a new equilibrium is established.* Clarification Statements: Conditions that can be altered to affect the extent of a reaction include temperature, pressure, and concentrations of reactants. Conditions that can be altered to affect the rates of a reaction include temperature, pressure, concentrations of reactants, agitation, particle size, surface area, and addition of a catalyst. State Assessment Boundaries: Calculations of equilibrium constants or concentrations are not expected in state assessment. State assessment will be limited to simple reactions in which there are only two reactants and to specifying the change in only one variable at a time.
 9-12;Chemistry;Matter and Its Interactions;HS.CHEM.1.7;Use mathematical representations and provide experimental evidence to support the claim that atoms, and therefore mass, are conserved during a chemical reaction. Use the mole concept and proportional relationships to evaluate the quantities (masses or moles) of specific reactants needed in order to obtain a specific amount of product. Clarification Statements: Mathematical representations include balanced chemical equations that represent the laws of conservation of mass and constant composition (definite proportions), mass-to-mass stoichiometry, and calculations of percent yield. Evaluations may involve mass-to-mass stoichiometry and atom economy comparisons, but only for single-step reactions that do not involve complexes.
 9-12;Chemistry;Matter and Its Interactions;HS.CHEM.1.9;"Relate the strength of an aqueous acidic or basic solution to the extent of an acid or base reacting with water as measured by the hydronium ion concentration (pH) of the solution. Make arguments about the relative strengths of two acids or bases with similar structure and composition.
Clarification Statements: Reactions are limited to Arrhenius and Bronsted-Lowry acid-base reaction patterns with monoprotic acids. Comparisons of relative strengths of aqueous acid or base solutions made from similar acid or base substances is limited to arguments based on periodic properties of elements, the electronegativity model of electron distribution, empirical dipole moments, and molecular geometry. Acid or base strength comparisons are limited to homologous series and should include dilution and evaporation of water."
 9-12;Chemistry;Matter and Its Interactions;HS.CHEM.1.10;Use an oxidation-reduction reaction model to predict products of reactions given the reactants, and to communicate the reaction models using a representation that shows electron transfer (redox). Use oxidation numbers to account for how electrons are redistributed in redox processes used in devices that generate electricity or systems that prevent corrosion.* Clarification Statement: Reactions are limited to simple oxidation-reduction reactions that do not require hydronium or hydroxide ions to balance half-reactions.
 9-12;Chemistry;Matter and Its Interactions;HS.CHEM.1.11;"Design strategies to identify and separate the components of a mixture based on relevant chemical and physical properties.
Clarification Statements: Emphasis is on compositional and structural features of components of the mixture. Strategies can include chromatography, distillation, centrifuging, and precipitation reactions. Relevant chemical and physical properties can include melting point, boiling point, conductivity, and density."
 9-12;Chemistry;Motion and Stability: Forces and Interactions;HS.CHEM.2.6;"Communicate scientific and technical information about the molecular-level structures of polymers, ionic compounds, acids and bases, and metals to justify why these are useful in the functioning of designed materials.* Clarification Statement: Examples could include comparing molecules with simple molecular geometries; analyzing how pharmaceuticals are designed to interact with specific receptors; and considering why electrically conductive materials are often made of metal, household cleaning products often contain ionic compounds to make materials soluble in water, or materials that need to be flexible but durable are made up of polymers. State Assessment Boundary: State assessment will be limited to comparing substances of the same type with one compositional or structural feature different."
 9-12;Chemistry;Motion and Stability: Forces and Interactions;HS.CHEM.2.7;Construct a model to explain how ions dissolve in polar solvents (particularly water). Analyze and compare solubility and conductivity data to determine the extent to which different ionic species dissolve. Clarification Statement: Data for comparison should include different concentrations of solutions with the same ionic species, and similar ionic species dissolved in the same amount of water.
 9-12;Chemistry;Motion and Stability: Forces and Interactions;HS.CHEM.2.8;Use kinetic molecular theory to compare the strengths of electrostatic forces and the prevalence of interactions that occur between molecules in solids, liquids, and gases. Use the combined gas law to determine changes in pressure, volume, and temperature in gases.
 9-12;Chemistry;Energy;HS.CHEM.3.4;Provide evidence from informational text or available data to illustrate that the transfer of energy during a chemical reaction in a closed system involves changes in energy dispersal (enthalpy change) and heat content (entropy change) while assuming the overall energy in the system is conserved. State Assessment Boundary: Calculations involving Gibbs free energy are not expected in state assessment.
 9-12;Physics;Matter and Its Interactions;HS.PHY.1.8;"Develop a model to illustrate the energy released or absorbed during the processes of fission, fusion, and radioactive decay.
Clarification Statements: Examples of models include simple qualitative models, such as pictures or diagrams. Types of radioactive decay include alpha, beta, and gamma. State Assessment Boundary: Quantitative calculations of energy released or absorbed are not expected in state assessment."
 9-12;Physics;Motion and Stability: Forces and Interactions;HS.PHY.2.1;"Analyze data to support the claim that Newton?s second law of motion is a mathematical model describing change in motion (the acceleration) of objects when acted on by a net force. Clarification Statements: Examples of data could include tables or graphs of position or velocity as a function of time for objects subject to a net unbalanced force, such as a falling object, an object rolling down a ramp, and a moving object being pulled by a constant force. Forces can include contact forces, including friction, and forces acting at a distance, such as gravity and magnetic forces.
State Assessment Boundary: Variable forces are not expected in state assessment."
 9-12;Physics;Motion and Stability: Forces and Interactions;HS.PHY.2.2;Use mathematical representations to show that the total momentum of a system of interacting objects is conserved when there is no net force on the system. Clarification Statement: Emphasis is on the qualitative meaning of the conservation of momentum and the quantitative understanding of the conservation of linear momentum in interactions involving elastic and inelastic collisions between two objects in one dimension.
 9-12;Physics;Motion and Stability: Forces and Interactions;HS.PHY.2.3;Apply scientific principles of motion and momentum to design, evaluate, and refine a device that minimizes the force on a macroscopic object during a collision.* Clarification Statement: Both qualitative evaluations and algebraic manipulations may be used.
 9-12;Physics;Motion and Stability: Forces and Interactions;HS.PHY.2.4;Use mathematical representations of Newton?s law of gravitation and Coulomb?s law to both qualitatively and quantitatively describe and predict the effects of gravitational and electrostatic forces between objects. Clarification Statement: Emphasis is on the relative changes when distance, mass or charge, or both are changed. State Assessment Boundaries: State assessment will be limited to systems with two objects. Permittivity of free space is not expected in state assessment.
 9-12;Physics;Motion and Stability: Forces and Interactions;HS.PHY.2.5;"Provide evidence that an electric current can produce a magnetic field and that a changing magnetic field can produce an electric current.
Clarification Statement: Examples of evidence can include movement of a magnetic compass when placed in the vicinity of a current-carrying wire, and a magnet passing through a coil that turns on the light of a Faraday flashlight. State Assessment Boundary: Explanations of motors or generators are not expected in state assessment."
 9-12;Physics;Motion and Stability: Forces and Interactions;HS.PHY.2.9;"Evaluate simple series and parallel circuits to predict changes to voltage, current, or resistance when simple changes are made to a circuit.
Clarification Statements: Predictions of changes can be represented numerically, graphically, or algebraically using Ohm?s law. Simple changes to a circuit may include adding a component, changing the resistance of a load, and adding a parallel path, in circuits with batteries and common loads. Simple circuits can be represented in schematic diagrams. State Assessment Boundary: Use of measurement devices and predictions of changes in power are not expected in state assessment."
 9-12;Physics;Motion and Stability: Forces and Interactions;HS.PHY.2.10;Use free-body force diagrams, algebraic expressions, and Newton?s laws of motion to predict changes to velocity and acceleration for an object moving in one dimension in various situations. Clarification Statements: Predictions of changes in motion can be made numerically, graphically, and algebraically using basic equations for velocity, constant acceleration, and Newton?s first and second laws. Forces can include contact forces, including friction, and forces acting at a distance, such as gravity and magnetic forces.
 9-12;Physics;Energy;HS.PHY.3.1;"Use algebraic expressions and the principle of energy conservation to calculate the change in energy of one component of a system when the change in energy of the other component(s) of the system, as well as the total energy of the system including any energy entering or leaving the system, is known. Identify any transformations from one form of energy to another, including thermal, kinetic, gravitational, magnetic, or electrical energy, in the system. Clarification Statement: Systems should be limited to two or three components and to thermal energy; kinetic energy; or the energies in gravitational, magnetic, or electric fields."
 9-12;Physics;Energy;HS.PHY.3.2;Develop and use a model to illustrate that energy at the macroscopic scale can be accounted for as either motions of particles and objects or energy stored in fields. Clarification Statements: Examples of phenomena at the macroscopic scale could include evaporation and condensation, the conversion of kinetic energy to thermal energy, the gravitational potential energy stored due to position of an object above the earth, and the stored energy (electrical potential) of a charged object?s position within an electrical field. Examples of models could include diagrams, drawings, descriptions, and computer simulations.
 9-12;Physics;Energy;HS.PHY.3.3;"Design and evaluate a device that works within given constraints to convert one form of energy into another form of energy.*
Clarification Statements: Emphasis is on both qualitative and quantitative evaluations of devices. Examples of devices could include Rube Goldberg devices, wind turbines, solar cells, solar ovens, and generators. Examples of constraints could include use of renewable energy forms and efficiency.
State Assessment Boundary: Quantitative evaluations will be limited to total output for a given input in state assessment."
 9-12;Physics;Energy;HS.PHY.3.4;"Provide evidence that when two objects of different temperature are in thermal contact within a closed system, the transfer of thermal energy from higher-temperature objects to lower-temperature objects results in thermal equilibrium, or a more uniform energy distribution among the objects and that temperature changes necessary to achieve thermal equilibrium depend on the specific heat values of the two substances.
Clarification Statement: Energy changes should be described both quantitatively in a single phase (Q = mc?T) and conceptually either in a single phase or during a phase change."
 9-12;Physics;Energy;HS.PHY.3.5;Develop and use a model of magnetic or electric fields to illustrate the forces and changes in energy between two magnetically or electrically charged objects changing relative position in a magnetic or electric field, respectively. Clarification Statements: Emphasis is on the change in force and energy as objects move relative to each other. Examples of models could include drawings, diagrams, and texts, such as drawings of what happens when two charges of opposite polarity are near each other.
 9-12;Physics;Waves and Their Applications in Technologies for Information Transfer;HS.PHY.4.1;Use mathematical representations to support a claim regarding relationships among the frequency, wavelength, and speed of waves traveling within various media. Recognize that electromagnetic waves can travel through empty space (without a medium) as compared to mechanical waves that require a medium. Clarification Statements: Emphasis is on relationships when waves travel within a medium, and comparisons when a wave travels in different media. Examples of situations to consider could include electromagnetic radiation traveling in a vacuum and glass, sound waves traveling through air and water, and seismic waves traveling through the Earth. Relationships include v = ?f, T = 1/f, and the qualitative comparison of the speed of a transverse (including electromagnetic) or longitudinal mechanical wave in a solid, liquid, gas, or vacuum. State Assessment Boundary: Transitions between two media are not expected in state assessment.
 9-12;Physics;Waves and Their Applications in Technologies for Information Transfer;HS.PHY.4.3;Evaluate the claims, evidence, and reasoning behind the idea that electromagnetic radiation can be described by either a wave model or a particle model, and that for some situations involving resonance, interference, diffraction, refraction, or the photoelectric effect, one model is more useful than the other. Clarification Statement: Emphasis is on qualitative reasoning and comparisons of the two models. State Assessment Boundary: Calculations of energy levels or resonant frequencies are not expected in state assessment.
 9-12;Physics;Waves and Their Applications in Technologies for Information Transfer;HS.PHY.4.5;"Communicate technical information about how some technological devices use the principles of wave behavior and wave interactions with matter to transmit and capture information and energy.* Clarification Statements: Emphasis is on qualitative information and descriptions. Examples of technological devices could include solar cells capturing light and converting it to electricity, medical imaging, and communications technology. Examples of principles of wave behavior include resonance, photoelectric effect, and constructive and destructive interference.
State Assessment Boundary: Band theory is not expected in state assessment."
 9-12;Technology/Engineering;Engineering Design;HS.ETS.1.1;Analyze a major global challenge to specify a design problem that can be improved. Determine necessary qualitative and quantitative criteria and constraints for solutions, including any requirements set by society.* Clarification Statement: Examples of societal requirements can include risk mitigation, aesthetics, ethical considerations, and long-term maintenance costs.
 9-12;Technology/Engineering;Engineering Design;HS.ETS.1.2;Break a complex real-world problem into smaller, more manageable problems that each can be solved using scientific and engineering principles.*
 9-12;Technology/Engineering;Engineering Design;HS.ETS.1.3;Evaluate a solution to a complex real-world problem based on prioritized criteria and trade-offs that account for a range of constraints, including cost, safety, reliability, aesthetics, and maintenance, as well as social, cultural, and environmental impacts.*
 9-12;Technology/Engineering;Engineering Design;HS.ETS.1.4;Use a computer simulation to model the impact of a proposed solution to a complex real-world problem that has numerous criteria and constraints on the interactions within and between systems relevant to the problem.*
 9-12;Technology/Engineering;Engineering Design;HS.ETS.1.5;Plan a prototype or design solution using orthographic projections and isometric drawings, using proper scales and proportions.*
 9-12;Technology/Engineering;Engineering Design;HS.ETS.1.6;Document and present solutions that include specifications, performance results, successes and remaining issues, and limitations.*
 9-12;Technology/Engineering;Materials, Tools, and Manufacturing;HS.ETS.2.1;"Determine the best application of manufacturing processes to create parts of desired shape, size, and finish based on available resources and safety.
Clarification Statement: Examples of processes can include forming (molding of plastics, casting of metals, shaping, rolling, forging, and stamping), machining (cutting and milling), conditioning (thermal, mechanical, and chemical processes), and finishing. State Assessment Boundary: Specific manufacturing machines are not expected in state assessment."
 9-12;Technology/Engineering;Materials, Tools, and Manufacturing;HS.ETS.2.2;Explain how computers and robots can be used at different stages of a manufacturing system, typically for jobs that are repetitive, very small, or very dangerous. Clarification Statement: Examples of stages include design, testing, production, and quality control.
 9-12;Technology/Engineering;Materials, Tools, and Manufacturing;HS.ETS.2.3;Compare the costs and benefits of custom versus mass production based on qualities of the desired product, the cost of each unit to produce, and the number of units needed.
 9-12;Technology/Engineering;Materials, Tools, and Manufacturing;HS.ETS.2.4;"Explain how manufacturing processes transform material properties to meet a specified purpose or function. Recognize that new materials can be synthesized through chemical and physical processes that are designed to manipulate material properties to meet a desired performance condition.
Clarification Statement: Examples of material properties can include resistance to force, density, hardness, and elasticity."
 9-12;Technology/Engineering;Technological Systems;HS.ETS.3.1;Model a technological system in which the output of one subsystem becomes the input to other subsystems.
 9-12;Technology/Engineering;Technological Systems;HS.ETS.3.2;Use a model to explain how information transmitted via digital and analog signals travels through the following media: electrical wire, optical fiber, air, and space. Analyze a communication problem and determine the best mode of delivery for the communication(s).
 9-12;Technology/Engineering;Technological Systems;HS.ETS.3.3;Explain the importance of considering both live loads and dead loads when constructing structures. Calculate the resultant force(s) for a combination of live loads and dead loads for various situations. Clarification Statements: Examples of structures can include buildings, decks, and bridges. Examples of loads and forces include live load, dead load, total load, tension, sheer, compression, and torsion.
 9-12;Technology/Engineering;Technological Systems;HS.ETS.3.4;Use a model to illustrate how the forces of tension, compression, torsion, and shear affect the performance of a structure. Analyze situations that involve these forces and justify the selection of materials for the given situation based on their properties. Clarification Statements: Examples of structures include bridges, houses, and skyscrapers. Examples of material properties can include elasticity, plasticity, thermal conductivity, density, and resistance to force.
 9-12;Technology/Engineering;Technological Systems;HS.ETS.3.5;Analyze how the design of a building is influenced by thermal conditions such as wind, solar angle, and temperature. Give examples of how conduction, convection, and radiation are considered in the selection of materials for buildings and in the design of a heating system.
 9-12;Technology/Engineering;Technological Systems;HS.ETS.3.6;"Use informational text to illustrate how a vehicle or device can be modified to produce a change in lift, drag, friction, thrust, and weight.
Clarification Statements: Examples of vehicles can include cars, boats, airplanes, and rockets. Considerations of lift require consideration of Bernoulli?s principle."
