Grade;Area;Topic;Code;Description
7;Writing;Text Types and Purposes;W.7.1.e;Provide a concluding statement or section that follows from and supports the argument presented.
7;Writing;Text Types and Purposes;W.7.2;Write informative/explanatory texts (e.g., essays, oral reports, biographical feature articles) to examine a topic and convey ideas, concepts, and information through the selection, organization, and analysis of relevant content.
7;Writing;Text Types and Purposes;W.7.2.a;"Introduce a topic clearly, previewing what is to follow; organize ideas, concepts, and information in paragraphs and sections, using strategies such as definition, classification, comparison/contrast, and cause/effect; include text features (e.g., headings), graphics (e.g., charts, tables) and multimedia when useful to aiding comprehension."
7;Writing;Text Types and Purposes;W.7.2.b;Develop the topic with relevant facts, definitions, concrete details, quotations, or other information and examples.
7;Writing;Text Types and Purposes;W.7.2.c;Use appropriate transitions to create cohesion and clarify the relationships among ideas and concepts.
7;Writing;Text Types and Purposes;W.7.2.d;Use precise language and domain-specific vocabulary to inform about or explain the topic.
7;Writing;Text Types and Purposes;W.7.2.e;Establish and maintain a style appropriate for audience and purpose (e.g., formal for academic writing).
7;Writing;Text Types and Purposes;W.7.2.f;Provide a concluding statement or section that follows from and supports the information or explanation presented.
7;Writing;Text Types and Purposes;W.7.3;Write narratives to develop experiences or events using effective literary techniques, relevant descriptive details, and well-structured sequences.
7;Writing;Text Types and Purposes;W.7.3.a;"Engage and orient the reader by establishing a context and point of view and introducing a narrator and/or characters; organize an appropriate narrative sequence."
7;Writing;Text Types and Purposes;W.7.3.b;Use narrative techniques, such as dialogue, pacing, and description, to develop experiences, events, and/or characters.
7;Writing;Text Types and Purposes;W.7.3.c;Use a variety of transition words, phrases, and clauses to convey sequence and signal shifts from one time frame or setting to another.
7;Writing;Text Types and Purposes;W.7.3.d;Use precise words and phrases, relevant descriptive details, and figurative and sensory language to establish a mood that evokes an emotion, to capture action, and to convey experiences and events.
7;Writing;Text Types and Purposes;W.7.3.e;Provide a conclusion that follows from and reflects on the narrated experiences or events.
7;Writing;Production and Distribution of Writing;W.7.4;Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in Writing Standards 1-3.)
7;Writing;Production and Distribution of Writing;W.7.5;Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on how well purpose and audience have been addressed.
7;Writing;Production and Distribution of Writing;W.7.5.a;Demonstrate command of standard English conventions (as described in Language Standards 1-3 up to and including grade 7).
7;Writing;Production and Distribution of Writing;W.7.5.b;Demonstrate the ability to use general academic and domain-specific vocabulary appropriately (as described in Language Standards 4-6 up to and including grade 7).
7;Writing;Production and Distribution of Writing;W.7.6;Use technology, including current web-based communication platforms, to produce and publish writing and link to and cite sources as well as to interact and collaborate with others, including linking to and citing sources.
7;Writing;Research to Build and Present Knowledge;W.7.7;Conduct short as well as more sustained research projects to answer a question, drawing on several sources and generating additional related, focused questions for further research and investigation.
7;Writing;Research to Build and Present Knowledge;W.7.8;"When conducting research, gather relevant information from multiple print and digital sources, using search terms effectively; assess the credibility and accuracy of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and following a standard format for citation."
7;Writing;Research to Build and Present Knowledge;W.7.9;Draw evidence from literary or informational texts to support written analysis, interpretation, reflection, and research, applying one or more grade 7 standards for Reading Literature or Reading Informational Text as needed.
7;Writing;Range of Writing;W.7.10;Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.
7;Speaking and Listening;Comprehension and Collaboration;SL.7.1;Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 7 topics, texts, and issues, building on others? ideas and expressing their own clearly.
7;Speaking and Listening;Comprehension and Collaboration;SL.7.1.a;"Come to discussions prepared, having read or researched material under study; explicitly draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion. (See grade 7 Reading Literature Standard 1 and Reading Informational Text Standard 1 for specific expectations regarding textual evidence.)"
7;Speaking and Listening;Comprehension and Collaboration;SL.7.1.b;Follow rules for collegial discussions, track progress toward specific goals and deadlines, and define individual roles as needed.
7;Speaking and Listening;Comprehension and Collaboration;SL.7.1.c;Pose questions that elicit elaboration and respond to others? questions and comments with relevant observations and ideas that bring the discussion back on topic as needed.
7;Speaking and Listening;Comprehension and Collaboration;SL.7.1.d;Acknowledge new information expressed by others and, when warranted, modify their own views.
7;Speaking and Listening;Comprehension and Collaboration;SL.7.2;Analyze the main ideas and supporting details presented in diverse media and formats (e.g., visually, quantitatively, orally) and explain how the ideas clarify a topic, text, or issue under study.
7;Speaking and Listening;Comprehension and Collaboration;SL.7.3;Delineate a speaker?s argument and specific claims, evaluating the soundness of the reasoning and the relevance and sufficiency of the evidence.
7;Speaking and Listening;Presentation of Knowledge and Ideas;SL.7.4;"Present claims and findings, emphasizing salient points in a focused, coherent manner with pertinent descriptions, facts, details, and examples; use appropriate vocabulary, eye contact, volume, and pronunciation. (See grade 7 Language standards 4-6 for specific expectations regarding vocabulary.)"
7;Speaking and Listening;Presentation of Knowledge and Ideas;SL.7.5;Include multimedia components and visual displays in presentations to clarify claims and findings and emphasize salient points.
7;Speaking and Listening;Presentation of Knowledge and Ideas;SL.7.6;Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate. (See grade 7 Language standards 1 and 3 for specific expectations.)
7;Language;Conventions of Standard English;L.7.1;"Demonstrate command of the conventions of standard English grammar and usage when writing or speaking; retain and further develop language skills learned in previous grades. (See grade 7 Writing Standard 5 and Speaking and Listening Standard 6 on strengthening writing and presentations by applying knowledge of conventions.)"
7;Language;Conventions of Standard English;L.7.1.a;Sentence Structure, Variety, and Meaning - Use phrases and clauses to communicate ideas precisely, with attention to skillful verb tenses to add clarity.
7;Language;Conventions of Standard English;L.7.1.b;Sentence Structure, Variety, and Meaning - Recognize and correct vague pronouns (those that have unclear or ambiguous antecedents). [These skills are particularly likely to require continued attention in higher grades as they are applied to increasingly sophisticated writing and speaking.]
7;Language;Conventions of Standard English;L.7.1.c;Sentence Structure, Variety, and Meaning - Recognize and correct inappropriate shifts in pronoun number and person in sentences with multiple clauses and phrases.
7;Language;Conventions of Standard English;L.7.1.d;Sentence Structure, Variety, and Meaning -Recognize that changing the placement of a phrase or clause can add variety, emphasize particular relationships among ideas, or alter the meaning of a sentence or paragraph. [These skills are particularly likely to require continued attention in higher grades as they are applied to increasingly sophisticated writing and speaking.]
7;Language;Conventions of Standard English;L.7.2;Demonstrate command of standard English capitalization, punctuation, and spelling when writing.
7;Language;Conventions of Standard English;L.7.2.a;Use a comma to separate coordinate adjectives (e.g.,a fascinating, enjoyable movie).
7;Language;Conventions of Standard English;L.7.2.b;Spell correctly, recognizing that some words have commonly accepted variations (e.g., donut/doughnut).
7;Language;Knowledge of Language;L.7.3;Use knowledge of language and its conventions when writing, speaking, reading, or listening.
7;Language;Knowledge of Language;L.7.3.a;Maintain appropriate consistency in style and tone while varying sentence patterns for meaning and audience interest.
7;Language;Knowledge of Language;L.7.3.b;Recognize variations from standard or formal English in writing and speaking, determine their appropriateness for the intended purpose and audience, and make changes as necessary.
7;Language;Vocabulary Acquisition and Use;L.7.4;Determine or clarify the meaning of unknown and multiple-meaning words and phrases based on grade 7 reading and content, choosing flexibly from a range of strategies.
7;Language;Vocabulary Acquisition and Use;L.7.4.a;"Use context (e.g., the overall meaning of a sentence or paragraph; a word?s position or function in a sentence) as a clue to the meaning of a word or phrase."
7;Language;Vocabulary Acquisition and Use;L.7.4.b;Use common, grade-appropriate Greek or Latin affixes and roots as clues to the meaning of a word (e.g., belligerent, bellicose, rebel).
7;Language;Vocabulary Acquisition and Use;L.7.4.c;Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses), both print and digital, to find the pronunciation of a word or determine or clarify its precise meaning or its part of speech.
7;Language;Vocabulary Acquisition and Use;L.7.4.d;Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary).
7;Language;Vocabulary Acquisition and Use;L.7.5;Demonstrate understanding of figurative language, word relationships, and nuances in word meanings.
7;Language;Vocabulary Acquisition and Use;L.7.5.a;Interpret figures of speech (e.g., literary, biblical, and mythological allusions) in context.
7;Language;Vocabulary Acquisition and Use;L.7.5.b;Use the relationship between particular words (e.g., synonym/antonym, analogy) to better understand each of the words.
7;Language;Vocabulary Acquisition and Use;L.7.5.c;Distinguish among the connotations (associations) of words with similar denotations (definitions) (e.g., refined, respectful, polite, diplomatic, condescending).
7;Language;Vocabulary Acquisition and Use;L.7.6;"Acquire and use accurately grade-appropriate general academic and domain-specific words and phrases; independently research words and gather vocabulary knowledge. (See grade 7 Reading Literature Standard 4 and Reading Informational Text Standard 4 on applying knowledge of vocabulary to reading; see grade 7 Writing Standard 8 and Speaking and Listening Standard 4 on strengthening writing and presentations by applying knowledge of vocabulary.)"
8;Reading Literature;Key Ideas and Details;RL.8.1;Cite the textual evidence that most strongly supports analysis of what a text states explicitly as well as inferences drawn from the text, quoting or paraphrasing as appropriate. (See grade 8 Writing Standard 8 for more on quoting and paraphrasing.)
8;Reading Literature;Key Ideas and Details;RL.8.2;"Determine a theme or central idea of a text and analyze its development over the course of the text, including its relationship to the characters, setting, and plot; provide an objective summary of the text."
8;Reading Literature;Key Ideas and Details;RL.8.3;Analyze how particular lines of dialogue or incidents in a story, poem, or drama propel the action, reveal aspects of a character, or provoke a decision.
8;Reading Literature;Craft and Structure;RL.8.4;"Determine the meaning of words and phrases as they are used in a text, including figurative and connotative meanings; analyze the impact of specific word choices on meaning, tone, or mood, including allusions and irony. (See grade 8 Language standards 4-6 on applying knowledge of vocabulary to reading.)"
8;Reading Literature;Craft and Structure;RL.8.5;Compare and contrast the structure of two or more texts, analyzing how structure contributes to meaning and style in each text.
8;Reading Literature;Craft and Structure;RL.8.6;Analyze how differences in point of view between characters and audience (e.g., created through the use of dramatic irony) create such effects as suspense or humor.
8;Reading Literature;Integration of Knowledge and Ideas;RL.8.7;Analyze the extent to which an audio, filmed, or staged production of a story, drama, or poem stays faithful to or departs from the original, evaluating the choices made by the director or performer(s).
8;Reading Literature;Integration of Knowledge and Ideas;RL.8.8;(Not applicable. For expectations regarding themes in literary works, See Reading Literature Standard 2.)
8;Reading Literature;Integration of Knowledge and Ideas;RL.8.9;Analyze how a modern work of fiction draws on themes, patterns of events, or character types from myths, traditional stories, or religious works such as the Bible, including describing how the material is rendered new.
8;Reading Literature;Range of Reading and Level of Text Complexity;RL.8.10;Independently and proficiently read and comprehend literary texts representing a variety of genres, cultures, and perspectives and exhibiting complexity for at least grade 8. See information on qualitative and quantitative dimensions of text complexity.
8;Reading Informational Text;Key Ideas and Details;RI.8.1;Cite the textual evidence that most strongly supports an analysis of what a text says explicitly as well as inferences drawn from the text, quoting or paraphrasing where appropriate. (See grade 8 Writing Standard 8 for more on quoting and paraphrasing.)
8;Reading Informational Text;Key Ideas and Details;RI.8.2;"Determine a text's central idea(s) and analyze its/their development over the course of the text, including relationships to supporting ideas; provide an objective summary of a text."
8;Reading Informational Text;Key Ideas and Details;RI.8.3;Analyze how a text makes connections among and distinctions between individuals, ideas, or events (e.g., through comparisons, analogies, or categories).
8;Reading Informational Text;Craft and Structure;RI.8.4;"Determine the meaning of words and phrases as they are used in a text, including figurative, connotative, and technical meanings; analyze the impact of specific word choices on meaning and tone, including analogies or allusions to other texts. (See grade applying knowledge of vocabulary to reading; see grade 1 Writing Standard 5 and Speaking and Listening Standard 4 on strengthening writing and presentations by applying knowledge of vocabulary.)"
8;Reading Informational Text;Craft and Structure;RI.8.5;Analyze in detail the structural elements of a text, including the role of specific sentences, paragraphs, and text features in developing and refining a key concept.
8;Reading Informational Text;Craft and Structure;RI.8.6;Determine an author?s point of view or purpose in a text and analyze how the author acknowledges and responds to conflicting evidence or viewpoints.
8;Reading Informational Text;Integration of Knowledge and Ideas;RI.8.7;Evaluate the advantages and disadvantages of using different mediums (e.g., print or digital text, video, multimedia) to present a particular topic or idea.
8;Reading Informational Text;Integration of Knowledge and Ideas;RI.8.8;"Delineate and evaluate the argument and specific claims in a text, assessing whether the reasoning is sound and the evidence is relevant and sufficient; recognize when irrelevant evidence is introduced."
8;Reading Informational Text;Integration of Knowledge and Ideas;RI.8.9;Analyze a case in which two or more texts provide conflicting information on the same topic and identify where the texts disagree on matters of fact or interpretation.
8;Reading Informational Text;Range of Reading and Level of Text Complexity;RI.8.10;Independently and proficiently read and comprehend informational texts, including history/social studies, science, mathematical, and technical texts exhibiting complexity appropriate for at least grade 8.  (See more information on qualitative and quantitative dimensions of text complexity.)
8;Writing;Text Types and Purposes;W.8.1;Write arguments (e.g., essays, letters to the editor, advocacy speeches) to support claims with clear reasons and relevant evidence.
8;Writing;Text Types and Purposes;W.8.1.a;Introduce claim(s), acknowledge and distinguish the claim(s) from alternate or opposing claims, and organize the reasons and evidence logically in paragraphs and sections.
8;Writing;Text Types and Purposes;W.8.1.b;Support claim(s) with logical reasoning and relevant evidence, using accurate, credible sources and demonstrating an understanding of the topic or text.
8;Writing;Text Types and Purposes;W.8.1.c;Use words, phrases, and clauses to create cohesion and clarify the relationships among claim(s), counterclaims, reasons, and evidence.
8;Writing;Text Types and Purposes;W.8.1.d;Establish and maintain a style appropriate to the audience and purpose (e.g., formal for academic writing.)
8;Writing;Text Types and Purposes;W.8.1.e;Provide a concluding statement or section that follows from and supports the argument presented.
8;Writing;Text Types and Purposes;W.8.2;Write informative/explanatory texts (e.g., essays, oral reports, biographical feature articles) to examine a topic and convey ideas, concepts, and information through the selection, organization, and analysis of relevant content.
8;Writing;Text Types and Purposes;W.8.2.a;"Introduce a topic clearly, previewing what is to follow; use paragraphs and sections to organize ideas, concepts, and information into broader categories; include text features (e.g., headings), graphics (e.g., charts, tables), and multimedia when useful to aiding comprehension."
8;Writing;Text Types and Purposes;W.8.2.b;Develop the topic with relevant, well-chosen facts, definitions, concrete details, quotations, or other information and examples.
8;Writing;Text Types and Purposes;W.8.2.c;Use appropriate and varied transitions to create cohesion and clarify the relationships among ideas and concepts.
8;Writing;Text Types and Purposes;W.8.2.d;Use precise language and domain-specific vocabulary to inform about or explain the topic.
8;Writing;Text Types and Purposes;W.8.2.e;Establish and maintain a style appropriate to audience and purpose (e.g., formal for academic writing).
8;Writing;Text Types and Purposes;W.8.2.f;Provide a concluding statement or section that follows from and supports the information or explanation presented.
8;Writing;Text Types and Purposes;W.8.3;Write narratives to develop experiences or events using effective literary techniques, relevant descriptive details, and well-structured sequences.
8;Writing;Text Types and Purposes;W.8.3.a;"Engage and orient the reader by establishing a context and point of view and introducing a narrator and/or characters; organize an appropriate narrative sequence."
8;Writing;Text Types and Purposes;W.8.3.b;Use narrative techniques, such as dialogue, pacing, description, and reflection, to develop experiences, events, and/or characters.
8;Writing;Text Types and Purposes;W.8.3.c;Use a variety of transition words, phrases, and clauses to convey sequence, signal shifts from one time frame or setting to another, and show the relationships among experiences and events.
8;Writing;Text Types and Purposes;W.8.3.d;Use precise words and phrases, relevant descriptive details, and sensory language to convey a tone (the writer's attitude toward the subject: e.g., humorous, serious, or ironic) and to convey experiences or events.
8;Writing;Text Types and Purposes;W.8.3.e;Provide a conclusion that follows from and reflects on the narrated experiences or events.
8;Writing;Production and Distribution of Writing;W.8.4;Produce clear and coherent writing in which the development, organization, and style are appropriate to task, purpose, and audience. (Grade-specific expectations for writing types are defined in Writing Standards 1-3.)
8;Writing;Production and Distribution of Writing;W.8.5;Develop and strengthen writing as needed by planning, revising, editing, rewriting, or trying a new approach, focusing on how well purpose and audience have been addressed.
8;Writing;Production and Distribution of Writing;W.8.5.a;Demonstrate command of standard English conventions (as described in Language standards 1-3 up to and including grade 8).
8;Writing;Production and Distribution of Writing;W.8.5.b;Demonstrate the ability to use general academic and domain-specific vocabulary appropriately (as described in Language Standards 4-6 up to and including grade 8).
8;Writing;Production and Distribution of Writing;W.8.6;Use technology, including current web-based communication platforms, to produce and publish writing and present the relationships between information and ideas efficiently as well as to interact and collaborate with others.
8;Writing;Research to Build and Present Knowledge;W.8.7;Conduct short as well as more sustained research projects to answer a question (including a self-generated question), drawing on several sources and generating additional related, focused questions that allow for multiple avenues of exploration.
8;Writing;Research to Build and Present Knowledge;W.8.8;"When conducting research, gather relevant information from multiple print and digital sources, using search terms effectively; assess the credibility and accuracy of each source; and quote or paraphrase the data and conclusions of others while avoiding plagiarism and following a standard format for citation."
8;Writing;Research to Build and Present Knowledge;W.8.9;Draw evidence from literary or informational texts to support written analysis, interpretation, reflection, and research, applying one or more grade 8 standards for Reading Literature or Reading Informational Text as needed.
8;Writing;Range of Writing;W.8.10;Write routinely over extended time frames (time for research, reflection, and revision) and shorter time frames (a single sitting or a day or two) for a range of discipline-specific tasks, purposes, and audiences.
8;Speaking and Listening;Comprehension and Collaboration;SL.8.1;Engage effectively in a range of collaborative discussions (one-on-one, in groups, and teacher-led) with diverse partners on grade 8 topics, texts, and issues, building on others' ideas and expressing their own clearly.
8;Speaking and Listening;Comprehension and Collaboration;SL.8.1.a;"Come to discussions prepared, having read or researched material under study; explicitly draw on that preparation by referring to evidence on the topic, text, or issue to probe and reflect on ideas under discussion. (See grade 8 Reading Literature Standard 1 and Reading Informational Text Standard 1 for specific expectations regarding the use of textual evidence.)"
8;Speaking and Listening;Comprehension and Collaboration;SL.8.1.b;Follow rules for collegial discussions and decision-making, track progress toward specific goals and deadlines, and define individual roles as needed.
8;Speaking and Listening;Comprehension and Collaboration;SL.8.1.c;Pose questions that connect the ideas of several speakers and respond to others? questions and comments with relevant evidence, observations, and ideas.
8;Speaking and Listening;Comprehension and Collaboration;SL.8.1.d;Acknowledge new information expressed by others, and, when warranted, qualify or justify their own views in light of the evidence presented.
8;Speaking and Listening;Comprehension and Collaboration;SL.8.2;Analyze the purpose of information presented in diverse media and formats (e.g., visually, quantitatively, orally) and evaluate the motives (e.g., social, commercial, political) behind its presentation.
8;Speaking and Listening;Comprehension and Collaboration;SL.8.3;Delineate a speaker?s argument and specific claims, evaluating the soundness of the reasoning and relevance and sufficiency of the evidence and identifying when irrelevant evidence is introduced.
8;Speaking and Listening;Presentation of Knowledge and Ideas;SL.8.4;"Present claims and findings, emphasizing salient points in a focused, coherent manner with relevant evidence, sound valid reasoning, and well-chosen details; use appropriate vocabulary, eye contact, volume, and pronunciation. (See grade 8 Language Standards 4-6 for specific expectations regarding vocabulary.)"
8;Speaking and Listening;Presentation of Knowledge and Ideas;SL.8.5;Integrate multimedia components and visual displays into presentations to clarify information, strengthen claims and evidence, and add interest.
8;Speaking and Listening;Presentation of Knowledge and Ideas;SL.8.6;Adapt speech to a variety of contexts and tasks, demonstrating command of formal English when indicated or appropriate. (See grade 8 Language standards 1 and 3 for specific expectations.)
8;Language;Conventions of Standard English;L.8.1;"Demonstrate command of the conventions of standard English grammar and usage when writing or speaking; retain and further develop language skills learned in previous grades. (See grade 8 Writing Standard 5 and Speaking and Listening Standard 6 on strengthening writing and presentations by applying knowledge of conventions.)"
8;Language;Conventions of Standard English;L.8.1.a;Sentence Structure, Variety, and Meaning - Coordinate phrases and clauses in simple, compound, complex, and compound-complex sentences, with emphasis on agreement of pronouns and their antecedents.
8;Language;Conventions of Standard English;L.8.1.b;Sentence Structure, Variety, and Meaning - Form and use verbs in the active and passive voices and the indicative, imperative, interrogative, conditional, and subjunctive moods to communicate a particular meaning. [These skills are particularly likely to require continued attention in higher grades as they are applied to increasingly sophisticated writing and speaking.]
8;Language;Conventions of Standard English;L.8.2;Demonstrate command of the conventions of standard English capitalization, punctuation, and spelling when writing.
8;Language;Conventions of Standard English;L.8.2.a;Use punctuation (comma, ellipsis, dash) to indicate a pause or break.
8;Language;Conventions of Standard English;L.8.2.b;Use an ellipsis to indicate an omission.
8;Language;Conventions of Standard English;L.8.2.c;Spell correctly, recognizing that some words have commonly accepted  variations (e.g., donut/doughnut).
8;Language;Knowledge of Language;L.8.3;Use knowledge of language and its conventions when writing, speaking, reading, or listening.
8;Language;Knowledge of Language;L.8.3.a;Maintain appropriate consistency in style and tone while varying sentence patterns for meaning and audience interest.
8;Language;Knowledge of Language;L.8.3.b;Recognize variations from standard or formal English in writing and speaking, determine their appropriateness for the intended purpose and audience, and make changes as necessary.
8;Language;Vocabulary Acquisition and Use;L.8.4;Determine or clarify the meaning of unknown and multiple-meaning words or phrases based on grade 8 reading and content, choosing flexibly from a range of strategies.
8;Language;Vocabulary Acquisition and Use;L.8.4.a;"Use context (e.g., the overall meaning of a sentence or paragraph; a word?s position or function in a sentence) as a clue to the meaning of a word or phrase."
8;Language;Vocabulary Acquisition and Use;L.8.4.b;Use common, grade-appropriate Greek or Latin affixes and roots as clues to the meaning of a word (e.g., precede, recede, secede).
8;Language;Vocabulary Acquisition and Use;L.8.4.c;Consult general and specialized reference materials (e.g., dictionaries, glossaries, thesauruses), both print and digital, to find the pronunciation of a word or determine or clarify its precise meaning or its part of speech.
8;Language;Vocabulary Acquisition and Use;L.8.4.d;Verify the preliminary determination of the meaning of a word or phrase (e.g., by checking the inferred meaning in context or in a dictionary).
8;Language;Vocabulary Acquisition and Use;L.8.5;Demonstrate understanding of figurative language, word relationships, and nuances in word meanings.
8;Language;Vocabulary Acquisition and Use;L.8.5.a;Interpret figures of speech (e.g. verbal irony, puns) in context.
8;Language;Vocabulary Acquisition and Use;L.8.5.b;Use the relationship between particular words to better understand each of the words.
8;Language;Vocabulary Acquisition and Use;L.8.5.c;Distinguish among the connotations (associations) of words with similar denotations (definitions) (e.g., bullheaded, willful, firm, persistent, resolute).
8;Language;Vocabulary Acquisition and Use;L.8.6;"Acquire and use accurately grade-appropriate general academic and domain-specific words and phrases; independently research words and gather vocabulary knowledge. (See grade 8 Reading Literature Standard 4 and Reading Informational Text Standard 4 on applying knowledge of vocabulary to reading; see grade 1 Writing Standard 5 and Speaking and Listening Standard 4 on strengthening writing and presentations by applying knowledge of vocabulary.)"
6-8;Reading in History and Social Science;Key Ideas and Details;RCA-H.6-8.1;Cite specific textual evidence to support analysis of primary and secondary sources, quoting or paraphrasing as appropriate.  (See grades 6-8 Writing Standard 8 for more on quoting and paraphrasing.)
6-8;Reading in History and Social Science;Key Ideas and Details;RCA-H.6-8.2;"Determine the central ideas or information of a primary or secondary source; provide an accurate summary of the source distinct from prior knowledge or opinions."
6-8;Reading in History and Social Science;Key Ideas and Details;RCA-H.6-8.3;Identify key steps in a text?s description of a process related to history/social studies (e.g., how a bill becomes law, how interest rates are raised or lowered).
6-8;Reading in History and Social Science;Craft and Structure;RCA-H.6-8.4;Determine the meaning of general academic and domain specific words and phrases as they are used in a text, including vocabulary specific to domains related to history/social studies.
6-8;Reading in History and Social Science;Craft and Structure;RCA-H.6-8.5;Describe how a text presents information (e.g., sequentially, comparatively, causally), including how written texts incorporate features such as headings.
6-8;Reading in History and Social Science;Craft and Structure;RCA-H.6-8.6;Identify aspects of a text that reveal an author?s point of view or purpose (e.g., loaded language, inclusion or avoidance of particular facts).
6-8;Reading in History and Social Science;Integration of Knowledge and Ideas;RCA-H.6-8.7;Integrate visual information (e.g., in charts, graphs, photographs, videos, or maps) with other information in print and digital texts.
6-8;Reading in History and Social Science;Integration of Knowledge and Ideas;RCA-H.6-8.8;Distinguish among fact, opinion, and reasoned judgment in a text.
6-8;Reading in History and Social Science;Integration of Knowledge and Ideas;RCA-H.6-8.9;Analyze the relationship between a primary and secondary source on the same topic.
6-8;Reading in History and Social Science;Range of Reading and Level of Text Complexity;RCA-H.6-8.10;Independently and proficiently read and comprehend history/social studies texts exhibiting complexity appropriate for the grade/course. See more information on qualitative and quantitative dimensions of text complexity.)
6-8;Reading in Science and Career and Technical Subjects;Key Ideas and Details;RCA-ST.6-8.1;Cite specific textual evidence to support analysis of science and technical texts, quoting or paraphrasing as appropriate. (See grades 6-8 Writing Standard 8 for more on quoting and paraphrasing.)
6-8;Reading in Science and Career and Technical Subjects;Key Ideas and Details;RCA-ST.6-8.2;"Determine the central ideas or conclusions of a text; provide an accurate summary of the text distinct from prior knowledge or opinions."
6-8;Reading in Science and Career and Technical Subjects;Key Ideas and Details;RCA-ST.6-8.3;Follow precisely a multi-step procedure when carrying out experiments, taking measurements, or performing technical tasks.
6-8;Reading in Science and Career and Technical Subjects;Craft and Structure;RCA-ST.6-8.4;Determine the meaning of general academic vocabulary as well as symbols, notation, key terms, and other domain-specific words and phrases as they are used in a specific scientific or technical context relevant to grades 6?8 texts and topics
6-8;Reading in Science and Career and Technical Subjects;Craft and Structure;RCA-ST.6-8.5;Analyze the structure an author uses to organize a text, including how the major sections contribute to the whole and to an understanding of the topic.
6-8;Reading in Science and Career and Technical Subjects;Craft and Structure;RCA-ST.6-8.6;Analyze the author?s purpose in providing an explanation, describing a procedure, or discussing an experiment in a text.
6-8;Reading in Science and Career and Technical Subjects;Integration of Knowledge and Ideas;RCA-ST.6-8.7;Integrate quantitative or technical information expressed in words in a text with a version of that information expressed visually (e.g., in a flowchart, diagram, model, graph, or table).
6-8;Reading in Science and Career and Technical Subjects;Integration of Knowledge and Ideas;RCA-ST.6-8.8;Distinguish among facts, reasoned judgment based on research findings, and speculation in a text.
6-8;Reading in Science and Career and Technical Subjects;Integration of Knowledge and Ideas;RCA-ST.6-8.9;Compare and contrast the information gained from experiments, simulations, video, or multimedia sources with that gained from reading a text on the same topic.
6-8;Reading in Science and Career and Technical Subjects;Range of Reading and Level of Text Complexity;RCA-ST.6-8.10;Independently and proficiently read and comprehend  science/technical texts exhibiting complexity appropriate for the grade/course. (See more information on qualitative and quantitative dimensions of text complexity.)
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.1;Write arguments focused on discipline-specific content.
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.1.a;Introduce claim(s) about a topic or issue, acknowledge and distinguish the claim(s) from alternate or opposing claims/critiques, and organize the reasons and evidence logically in paragraphs and sections.
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.1.b;Support claim(s) with logical reasoning and relevant, accurate data and evidence that demonstrate an understanding of the topic or text, using credible sources.
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.1.c;Use words, phrases, and clauses to create cohesion and clarify the relationships among claim(s), counterclaims/critiques, reasons, and evidence.
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.1.d;Establish and maintain a style appropriate to audience and purpose (e.g., formal for academic writing).
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.1.e;Provide a concluding statement or section that follows from and supports the argument presented.
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.2;Write informative/explanatory texts, including the narration of historical events, scientific procedures/ experiments, or technical processes.
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.2.a;"Introduce a topic clearly, previewing what is to follow; use paragraphs and sections to organize ideas, concepts, and information into broader categories as appropriate to achieving purpose; include text features (e.g., headings), graphics (e.g., charts, tables) and multimedia when useful to aiding comprehension."
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.2.b;Develop the topic with relevant, well-chosen facts, definitions, concrete details, quotations, or other information and examples.
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.2.c;Use appropriate and varied transitions to create cohesion and clarify the relationships among ideas and concepts.
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.2.d;Use precise language and domain-specific vocabulary to inform about or explain the topic.
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.2.e;Establish and maintain a style appropriate to audience and purpose (e.g., formal for academic writing).
6-8;Writing in the Content Areas;Text Types and Purposes;WCA.6-8.2.f;Provide a concluding statement or section that follows from and supports the information or explanation presented.
