Grado;Área;Tema;Código;Descripción
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 2: El desarrollo del gobierno de los Estados Unidos;8.T2.4;"Compare y contraste las ideas clave debatidas entre federalistas y antifederalistas sobre la ratificación de la Constitución (p. ej., federalismo, facciones, pesos y contrapesos, poder judicial independiente, republicanismo, gobierno limitado). Nota: Temas importantes de los Documentos Federalistas: Federalista 10: facciones; Federalista 9: unión fuerte; Federalista 39: gobierno republicano; Federalista 51: tres poderes de gobierno independientes entre sí para garantizar la libertad; Federalista 78: importancia de un poder judicial independiente y la revisión judicial."
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 2: El desarrollo del gobierno de los Estados Unidos;8.T2.5;"Resumir el Preámbulo y cada artículo de la Constitución, y los derechos enumerados en la Declaración de Derechos; explicar las razones para la adición de la Declaración de Derechos a la Constitución en 1791."
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 3: Las instituciones del gobierno de los Estados Unidos;8.T3.1;Distinguir los tres poderes del Estado (separación de poderes): el Congreso como poder legislativo, la Presidencia y los organismos ejecutivos como poder ejecutivo, y la Corte Suprema y otros tribunales federales inferiores como poder judicial.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 3: Las instituciones del gobierno de los Estados Unidos;8.T3.2;"Examine la interrelación de los tres poderes (el sistema de pesos y contrapesos). Congreso: poderes enumerados, poderes generales, límites de poder, controles sobre los otros dos poderes; roles de los partidos políticos en la organización del Congreso; roles dentro del poder legislativo, como el Presidente de la Cámara de Representantes, el Presidente del Senado, los líderes de los partidos minoritarios; el sistema para ejecutar la legislación, incluyendo comités, audiencias y procedimientos legislativos. Presidencia: roles, poderes y límites, controles sobre los otros dos poderes, rol del Gabinete, como el Vicepresidente, el Fiscal General y los Secretarios de Estado, Defensa, Salud y Servicios Humanos, Seguridad Nacional; departamentos y agencias ejecutivas (como el Departamento de Educación, el Buró Federal de Investigaciones o la Administración de Alimentos y Medicamentos) y ramas de las fuerzas armadas. Corte Suprema: rol y poderes, controles sobre los otros dos poderes, tribunales inferiores."
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 3: Las instituciones del gobierno de los Estados Unidos;8.T3.3;Describe los roles respectivos de cada una de las ramas del gobierno.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 3: Las instituciones del gobierno de los Estados Unidos;8.T3.4;"Explicar el proceso electoral en los poderes legislativo y ejecutivo, así como el proceso de nominación y confirmación de los cargos en los poderes judicial y ejecutivo. Elecciones: postulación a cargos legislativos (representante de EE. UU.: mandatos ilimitados de dos años; senador de EE. UU.: mandatos ilimitados de seis años) o ejecutivos (presidente: dos mandatos de cuatro años; vicepresidente: mandatos ilimitados de cuatro años) y la función del Colegio Electoral en las elecciones presidenciales. Nominación presidencial y confirmación del Congreso: magistrados de la Corte Suprema y secretarios/jefes de agencias del poder ejecutivo."
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 3: Las instituciones del gobierno de los Estados Unidos;8.T3.5;Describir el papel de los partidos políticos en las elecciones a nivel estatal y nacional.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.1;Explique las diferentes maneras en que uno se convierte en ciudadano de los Estados Unidos.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.2;Describir los derechos y responsabilidades de los ciudadanos (por ejemplo, votar, actuar como jurado, pagar impuestos, servir en el ejército, postularse y ocupar cargos electos) en comparación con los no ciudadanos.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.3;Distinguir entre vida cívica, política y privada.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.4;Definir y proporcionar ejemplos de principios y valores fundamentales de la vida política y cívica estadounidense (por ejemplo, la libertad, el bien común, la justicia, la igualdad, la tolerancia, la ley y el orden, el debido proceso, los derechos de los individuos, la diversidad, la unidad cívica, el patriotismo, el constitucionalismo, la soberanía popular y la democracia representativa).
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.5;Describe cómo una democracia brinda oportunidades para que los ciudadanos participen en el proceso político a través de elecciones, partidos políticos y grupos de interés.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.6;Evaluar información relacionada con las elecciones (por ejemplo, posiciones políticas y debates entre candidatos, financiamiento de campañas, publicidad de campañas, influencia de los medios de comunicación y las redes sociales, y datos relacionados con la participación electoral en las elecciones).
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.7;Aplicar el conocimiento del significado del liderazgo y las cualidades de los buenos líderes para evaluar a los líderes políticos a nivel comunitario, estatal y nacional.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.8;Explique la importancia de que las personas trabajen en cooperación con sus líderes electos.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.9;Explicar la importancia del servicio público e identificar oportunidades profesionales y de otro tipo en el servicio público a nivel local, estatal y nacional.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.10;Analizar cuestiones que involucran la libertad en conflicto con la igualdad o la autoridad, los derechos individuales en conflicto con el bien común, o el gobierno de la mayoría en conflicto con los derechos de las minorías.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.11;Examine las distintas interpretaciones del papel de los representantes electos y analice a aquellos que han demostrado coraje político o aquellas cuyas acciones no han estado a la altura de los ideales de la Constitución.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.12;Examinar el papel de la protesta política en una democracia.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 4: Derechos y responsabilidades de los ciudadanos;8.T4.13;Examinar la influencia de los grupos de interés públicos y privados en una democracia, incluidas las organizaciones de investigación de políticas (por ejemplo, Pew Research Center, Brookings Institute, Heritage Foundation) en la configuración del debate sobre políticas públicas.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 5: La Constitución, las enmiendas y las decisiones de la Corte Suprema;8.T5.1;"Explique por qué existe la cláusula ""necesaria y apropiada"" y por qué a menudo se la denomina cláusula ""elástica""."
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 5: La Constitución, las enmiendas y las decisiones de la Corte Suprema;8.T5.2;"Explique el contexto histórico y la importancia de los cambios en la Constitución, incluyendo las enmiendas clave. Ejemplos de enmiendas incluyen: a. Decimocuarta Enmienda (1868): derechos de ciudadanía, igualdad ante las leyes; b. Decimonovena Enmienda (1920): derecho de las mujeres a votar en las elecciones federales y estatales; c. Vigesimosexta Enmienda (1971): reducción de la edad para votar de 21 a 18 años en las elecciones federales."
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 5: La Constitución, las enmiendas y las decisiones de la Corte Suprema;8.T5.3;Analizar las cuestiones constitucionales que causaron la Guerra Civil y condujeron a la eventual expansión del poder del gobierno federal y los derechos civiles individuales.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 5: La Constitución, las enmiendas y las decisiones de la Corte Suprema;8.T5.4;Explicar el contexto histórico y la importancia de las leyes promulgadas por el Congreso que han ampliado los derechos civiles y la protección igualitaria para la raza, el género y la discapacidad (por ejemplo, la Ley de Derechos Civiles de 1964, la Ley de Derechos Electorales de 1965, la Ley de Estadounidenses con Discapacidades de 1990, la Ley de Educación para Individuos con Discapacidades de 1990), y explicar cómo la comprensión cambiante de los derechos humanos ha afectado el movimiento por los derechos civiles para todos.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 5: La Constitución, las enmiendas y las decisiones de la Corte Suprema;8.T5.5;Explique el principio de revisión judicial establecido en Marbury v. Madison (1803) y explique cómo los casos llegan ante la Corte Suprema, cómo se argumentan los casos y cómo la Corte emite decisiones y disiente.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 5: La Constitución, las enmiendas y las decisiones de la Corte Suprema;8.T5.6;"Investigar, analizar e informar oralmente o por escrito sobre un área (a, b o c, a continuación) en la que las decisiones de la Corte Suprema han realizado cambios significativos con el tiempo en las vidas de los ciudadanos. a. Interpretaciones de las libertades de religión, reunión, prensa, petición y expresión bajo la Primera Enmienda; por ejemplo, Tinker v. Des Moines Independent Community School District (1969) La Corte sostuvo, 7-2, que el derecho de los estudiantes a protestar está protegido en las escuelas. Bethel School District v. Fraser (1986) La Corte sostuvo, 7-2, que el derecho de los estudiantes a usar lenguaje vulgar no está protegido en las escuelas. Hazelwood School District v. Kuhlmeier (1988) La Corte dictaminó, 5-3, que el derecho de los estudiantes a la libertad de expresión patrocinada por la escuela en un periódico escolar puede restringirse con justificación educativa. Citizens United vs. Federal Election Commission (2010) La Corte dictaminó, 5-4, que las contribuciones de corporaciones y organizaciones como sindicatos a campañas políticas están protegidas como libertad de expresión. Interpretaciones de la cláusula del debido proceso y la cláusula de protección igualitaria de la Decimocuarta Enmienda, por ejemplo, Dred Scott contra Sandford (1857). La Corte desestimó por 7 votos a 2 el caso interpuesto por Dred Scott, un afroamericano, para obtener su libertad de la esclavitud, argumentando que los afroamericanos no eran ciudadanos, que el Congreso no podía prohibir la esclavitud en los territorios federales y que la cláusula del debido proceso prohibía al gobierno liberar a los esclavos traídos a los territorios. Plessy contra Ferguson (1896). La Corte confirmó por 7 votos a 1 el fallo que establecía que la segregación racial era constitucional según la doctrina de ""separados pero iguales"". Brown contra la Junta de Educación de Topeka (1954). La Corte revocó por unanimidad la doctrina de ""separados pero iguales"", dictaminando que las leyes estatales que establecían escuelas separadas para estudiantes blancos y negros eran inconstitucionales. Mapp contra Ohio (1961) La Corte redefinió, por 6 votos a 3, la implementación de la regla de exclusión (la evidencia obtenida en violación de los derechos de un individuo bajo la Cuarta Enmienda es inadmisible para un procesamiento penal en un tribunal de justicia) para aplicarla a los estados. Loving contra Virginia (1967) La Corte reconoció por unanimidad el derecho al matrimonio interracial y declaró inconstitucionales las restricciones al matrimonio basadas en la raza. Romer contra Evans (1996) La Corte determinó, por 6 votos a 3, que la Cláusula de Igual Protección impide que los estados nieguen protecciones de derechos civiles a minorías sexuales, incluyendo personas lesbianas, gais y bisexuales. Obergefell contra Hodges (2015) La Corte sostuvo, por 5 votos a 4, que el matrimonio entre personas del mismo sexo está protegido por la Decimocuarta Enmienda. c. Interpretaciones en casos donde los derechos individuales y los intereses comunitarios o nacionales percibidos estaban en conflicto, por ejemplo, La bandera de los Estados Unidos y el Juramento a la Bandera Minersville School District v. Gobitis (1940) La Corte sostuvo, 8-1, que el interés del estado en la unidad nacional permitía a las juntas escolares requerir que los estudiantes saludaran la bandera. West Virginia State Board of Education v. Barnette (1943) La Corte sostuvo, 6-3, que los estudiantes están protegidos de tener que saludar la bandera o recitar el Juramento a la Bandera a través de la cláusula de libre ejercicio de la Primera Enmienda. Texas v. Johnson (1989) La Corte sostuvo, 5-4, que un individuo tiene derecho a quemar la bandera bajo la cláusula de libre expresión de la Primera Enmienda. Oración Escolar Engel v. Vitale (1962) La Corte sostuvo, 6-2, que requerir la oración escolar en las escuelas públicas era una violación de la cláusula de establecimiento de la Primera Enmienda. Seguridad Nacional Korematsu contra Estados Unidos (1944). La Corte sostuvo, por 6 votos a 3, que una orden gubernamental durante la Segunda Guerra Mundial que enviaba a estadounidenses de origen japonés a campos de internamiento, en lugar de permitirles permanecer en sus hogares, era constitucional. Clapper contra Amnistía Internacional (2012). La Corte, por 5 votos a 4, desestimó una impugnación a la facultad del gobierno para vigilar llamadas telefónicas y correos electrónicos internacionales bajo los Tribunales de Vigilancia de Inteligencia Extranjera. Control de Armas Distrito de Columbia contra Heller (2008). La Corte, por 5 votos a 4, confirmó el derecho de las personas a poseer armas bajo la Segunda Enmienda y declaró inconstitucional la prohibición de posesión de pistolas en el Distrito de Columbia."
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 6: La estructura del gobierno estatal y local de Massachusetts;8.T6.1;Comparar y contrastar las funciones del gobierno estatal y del gobierno nacional.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 6: La estructura del gobierno estatal y local de Massachusetts;8.T6.2;Describir las disposiciones de la Constitución de los Estados Unidos y la Constitución de Massachusetts que definen y distribuyen los poderes y la autoridad del gobierno federal o estatal.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 6: La estructura del gobierno estatal y local de Massachusetts;8.T6.3;Distinguir entre los poderes enumerados e implícitos en la Constitución de los Estados Unidos y la Constitución de Massachusetts.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 6: La estructura del gobierno estatal y local de Massachusetts;8.T6.4;Compare los documentos centrales asociados con la protección de los derechos individuales, incluida la Declaración de Derechos, la Enmienda 14 a la Constitución de los Estados Unidos y el Artículo I de la Constitución de Massachusetts.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 6: La estructura del gobierno estatal y local de Massachusetts;8.T6.5;Explique por qué la Décima Enmienda a la Constitución de los Estados Unidos es importante para el gobierno estatal e identifique los poderes otorgados a los estados por la Décima Enmienda y los límites al gobierno estatal que se describen en ella.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 6: La estructura del gobierno estatal y local de Massachusetts;8.T6.6;Identifique protecciones adicionales proporcionadas por la Constitución de Massachusetts que no están previstas en la Constitución de los EE. UU.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 6: La estructura del gobierno estatal y local de Massachusetts;8.T6.7;Contraste las responsabilidades del gobierno a nivel federal, estatal y local (por ejemplo, la protección de los derechos individuales y la prestación de servicios como la aplicación de la ley, los pagos de asistencia social y la construcción y financiación de escuelas).
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 6: La estructura del gobierno estatal y local de Massachusetts;8.T6.8;Explicar la estructura de liderazgo del gobierno de la Mancomunidad de Massachusetts y la función de cada rama a. la rama ejecutiva (gobernador y agencias) b. la rama legislativa (representantes estatales y senadores estatales) c. los tribunales de justicia (Tribunal Supremo Judicial, sistema de tribunales inferiores)
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 6: La estructura del gobierno estatal y local de Massachusetts;8.T6.9;Dé ejemplos de instalaciones y servicios financiados con impuestos proporcionados por el gobierno del estado de Massachusetts y por los gobiernos locales.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 6: La estructura del gobierno estatal y local de Massachusetts;8.T6.10;"Explicar los principales componentes del gobierno local en Massachusetts, incluidos los roles y funciones de los alcaldes, los concejos municipales y los comités escolares en las ciudades; los administradores municipales, las juntas selectas, las reuniones municipales representativas y abiertas y los comités escolares en las ciudades; y los tribunales y los departamentos del sheriff en los condados."
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 7: Libertad de prensa y alfabetización informativa/mediática;8.T7.1;"Explique por qué la libertad de prensa se incluyó como un derecho en la Primera Enmienda de la Constitución de los Estados Unidos y en el Artículo 16 de la Constitución de Massachusetts; explique que la libertad de prensa significa el derecho a expresar y publicar opiniones sobre política y otros temas sin patrocinio, supervisión, control o censura del gobierno."
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 7: Libertad de prensa y alfabetización informativa/mediática;8.T7.2;Dé ejemplos de cómo una prensa libre puede proporcionar información y opiniones contrapuestas sobre el gobierno y la política.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 7: Libertad de prensa y alfabetización informativa/mediática;8.T7.3;Explique las diferentes funciones de los artículos periodísticos, editoriales, caricaturas editoriales y comentarios de opinión.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 7: Libertad de prensa y alfabetización informativa/mediática;8.T7.4;Evaluar los beneficios y desafíos de las noticias digitales y las redes sociales para una sociedad democrática.
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 7: Libertad de prensa y alfabetización informativa/mediática;8.T7.5;"Explicar los métodos para evaluar la información y la opinión en los medios impresos y en línea (por ejemplo, determinar la credibilidad de los artículos periodísticos; analizar los mensajes de los editoriales y comentarios de opinión; evaluar la validez de las afirmaciones y la suficiencia de la evidencia)."
8; Gobierno y vida cívica de Estados Unidos y Massachusetts;Tema 7: Libertad de prensa y alfabetización informativa/mediática;8.T7.6;Analizar el punto de vista y evaluar las afirmaciones de un editorial, una caricatura editorial o un comentario de opinión sobre un tema de política pública a nivel local, estatal o nacional (por ejemplo, una decisión de un alcalde o un comité escolar, una acción de una legislatura estatal o un gobernador, una votación en el Congreso o una acción del presidente).
 9-12;Historia de los Estados Unidos I;Tema 1: Orígenes de la Revolución y la Constitución;HSS.USI.T1.01;Analizar las fuerzas económicas, intelectuales y culturales que contribuyeron a la Revolución Americana.
 9-12;Historia de los Estados Unidos I;Tema 1: Orígenes de la Revolución y la Constitución;HSS.USI.T1.02;Explique las razones de la Guerra Franco-India (1754-1763), el componente norteamericano de la Guerra de los Siete Años entre Gran Bretaña y Francia (1756-1763), y analice cómo afectó a los colonos y a los pueblos indígenas.
 9-12;Historia de los Estados Unidos I;Tema 1: Orígenes de la Revolución y la Constitución;HSS.USI.T1.03;Explique las políticas de Gran Bretaña en las colonias de América del Norte (por ejemplo, la Proclamación de 1763, la Ley del Azúcar, la Ley del Timbre, los Derechos de Townsend, la Ley del Té y las Leyes Intolerables) y compare las perspectivas del Parlamento británico, los colonos británicos y los pueblos nativos de América del Norte sobre estas políticas.
 9-12;Historia de los Estados Unidos I;Tema 1: Orígenes de la Revolución y la Constitución;HSS.USI.T1.04;"Describa las respuestas de los Patriots al aumento de los impuestos británicos (por ejemplo, el lema ""no hay impuestos sin representación"", las acciones del Congreso de la Ley del Timbre, los Hijos de la Libertad, el Motín del Té de Boston, las Resoluciones de Suffolk) y el papel de la gente de Massachusetts (por ejemplo, Samuel Adams, Crispus Attucks, John Hancock, James Otis, Paul Revere, John y Abigail Adams, Mercy Otis Warren, Judith Sargent Murray, Phillis Wheatley, Peter Salem, Prince Estabrook)."
 9-12;Historia de los Estados Unidos I;Tema 1: Orígenes de la Revolución y la Constitución;HSS.USI.T1.05;Explique el argumento principal de la Declaración de Independencia, la razón para buscar la independencia y sus ideas clave sobre la igualdad, la libertad, los derechos naturales y el estado de derecho.
 9-12;Historia de los Estados Unidos I;Tema 1: Orígenes de la Revolución y la Constitución;HSS.USI.T1.06;"Describe las batallas claves de la Revolución (por ejemplo, Lexington, Concord, Bunker Hill, Trenton, Saratoga, Yorktown); el campamento de invierno en Valley Forge; y los líderes y participantes clave del Ejército Continental."
 9-12;Historia de los Estados Unidos I;Tema 1: Orígenes de la Revolución y la Constitución;HSS.USI.T1.07;Explique las razones de la adopción de los Artículos de la Confederación en 1781 y evalúe sus debilidades como plan de gobierno, las razones de su fracaso y cómo acontecimientos como la Rebelión de Shays de 1786-1787 condujeron a la Convención Constitucional.
 9-12;Historia de los Estados Unidos I;Tema 1: Orígenes de la Revolución y la Constitución;HSS.USI.T1.08;Describe la Convención Constitucional, los roles de individuos específicos (por ejemplo, Benjamin Franklin, Alexander Hamilton, James Madison, George Washington, Roger Sherman, Edmund Randolph) y los conflictos y compromisos (por ejemplo, compromisos sobre la representación, la esclavitud, el poder ejecutivo y la ratificación).
 9-12;Historia de los Estados Unidos I;Tema 2: Democratización y expansión;HSS.USI.T2.01;"Evaluar las principales políticas y desarrollos políticos de las presidencias de George Washington, John Adams y Thomas Jefferson, y sus implicaciones para la expansión del poder federal y la política exterior (por ejemplo, los orígenes de los partidos federalista y demócrata-republicano en las ideas conflictivas de Thomas Jefferson y Alexander Hamilton sobre temas como la política exterior, las Leyes de Extranjería y Sedición y el Banco Nacional; el establecimiento del concepto de revisión judicial en Marbury v. Madison)."
 9-12;Historia de los Estados Unidos I;Tema 2: Democratización y expansión;HSS.USI.T2.02;Evalúe la presidencia de Andrew Jackson, incluyendo el sistema de botín, el veto del Banco Nacional, la política de expulsión de los indígenas y la Crisis de Nulificación.
 9-12;Historia de los Estados Unidos I;Tema 2: Democratización y expansión;HSS.USI.T2.03;Analizar las causas y las consecuencias a largo y corto plazo de la expansión de Estados Unidos hacia el oeste entre 1800 y 1854 (por ejemplo, la compra de Luisiana, la guerra de 1812, la creciente asertividad diplomática después de la Doctrina Monroe de 1823, el concepto de Destino Manifiesto y la resistencia panindia, el establecimiento de estados esclavistas y estados libres en el oeste, la adquisición de Texas y los territorios del suroeste como consecuencia de la guerra entre México y Estados Unidos en 1846-48, la fiebre del oro de California y el rápido aumento de la inmigración china en California).
 9-12;Historia de los Estados Unidos I;Tema 3: Crecimiento económico en el Norte, Sur y Oeste;HSS.USI.T3.01;"Explicar la importancia de la Revolución del Transporte del siglo XIX (por ejemplo, la introducción de barcos de vapor, canales, caminos, puentes, autopistas y redes ferroviarias; la finalización del Primer Ferrocarril Transcontinental y su estímulo al comercio este-oeste, el crecimiento de las ciudades y pueblos del Medio Oeste y el fortalecimiento de una economía de mercado)."
 9-12;Historia de los Estados Unidos I;Tema 3: Crecimiento económico en el Norte, Sur y Oeste;HSS.USI.T3.02;Analizar los efectos del crecimiento industrial en toda la América anterior a la guerra, y en Nueva Inglaterra, el crecimiento de las industrias textiles y de maquinaria y el comercio marítimo. a. las mejoras tecnológicas e invenciones que contribuyeron al crecimiento industrial y al comercio marítimo. b. el impacto de la desmotadora de algodón en la economía de la agricultura del Sur y la esclavitud y la conexión entre la producción de algodón por mano de obra esclava en el Sur y el éxito económico de las industrias textiles del Norte. c. las causas y el impacto de la ola de inmigración del norte de Europa a los Estados Unidos en las décadas de 1840 y 1850 (por ejemplo, el impacto de la ocupación inglesa de Irlanda, la hambruna irlandesa y el desarrollo industrial en los EE. UU.). d. el surgimiento de una clase empresarial de comerciantes y fabricantes. e. el papel de las mujeres como la fuerza laboral principal en las fábricas textiles de Nueva Inglaterra y las trabajadoras. Activismo en la defensa de la reforma de las condiciones laborales.
 9-12;Historia de los Estados Unidos I;Tema 3: Crecimiento económico en el Norte, Sur y Oeste;HSS.USI.T3.03;Describir el papel de la esclavitud en las economías del Norte industrializado y del Sur agrícola, explicar las razones del rápido crecimiento de la esclavitud en los estados del sur, las islas del Caribe y Sudamérica después de 1800, y analizar cómo los bancos, las compañías de seguros y otras instituciones se beneficiaron directa o indirectamente de la trata de esclavos y el trabajo esclavo.
 9-12;Historia de los Estados Unidos I;Tema 3: Crecimiento económico en el Norte, Sur y Oeste;HSS.USI.T3.04;"Investigue fuentes primarias como periódicos anteriores a la guerra, relatos de esclavos, relatos de subastas de esclavos y la Ley de Esclavos Fugitivos, para analizar uno de los siguientes aspectos de la vida y la resistencia de los esclavos (por ejemplo, la Rebelión de Stono de 1739, la Revolución Haitiana de 1791-1804, la rebelión de Denmark Vesey de 1822, la rebelión de Nat Turner en 1831; el papel del Ferrocarril Subterráneo; el desarrollo de ideas de superioridad racial; el movimiento de la Sociedad de Colonización Afroamericana para deportar y reasentar a los afroamericanos liberados en una colonia en África Occidental)."
 9-12;Historia de los Estados Unidos I;Tema 4: Cambio social, político y religioso;HSS.USI.T4.01;"Describir tendencias religiosas y sociales importantes que dieron forma a los Estados Unidos en los siglos XVIII y XIX (por ejemplo, el Primer y el Segundo Gran Despertar; el aumento en el número de denominaciones protestantes; el concepto de ""maternidad republicana""; la hostilidad hacia la inmigración católica y el surgimiento del Partido Nativo Americano, también conocido como el Partido ""de los que no saben nada"")."
 9-12;Historia de los Estados Unidos I;Tema 4: Cambio social, político y religioso;HSS.USI.T4.02;"Utilizando fuentes primarias, investigue los movimientos de reforma en los Estados Unidos a principios y mediados del siglo XIX, concentrándose en uno de los siguientes y considerando sus conexiones con otros aspectos de la reforma: a. el movimiento abolicionista, las razones por las cuales hombres y mujeres individuales (por ejemplo, Frederick Douglass, Abbey Kelley Foster, William Lloyd Garrison Angelina y Sarah Grimk?, Charles Lennox Remond, Harriet Beecher Stowe, Sojourner Truth, Harriet Tubman, David Walker, Theodore Weld) lucharon por su causa, y las respuestas de los hombres y mujeres blancos del sur y del norte al abolicionismo. b. los movimientos por los derechos de las mujeres y el sufragio, sus conexiones con el abolicionismo, y la expansión de las oportunidades educativas de las mujeres (por ejemplo, Susan B. Anthony, Margaret Fuller, Lucretia Mott, Elizabeth Cady Stanton, la Convención de Seneca Falls de 1848, Mary Lyon y la fundación del Mt. Holyoke Female Seminary, más tarde Mt. Holyoke College). c. d. la campaña de Horace Mann en favor de la educación pública gratuita y obligatoria, el aumento de las tasas de alfabetización y el crecimiento de la publicación de periódicos y revistas; d. el movimiento para proporcionar apoyo a las personas con discapacidades, como la fundación de escuelas para estudiantes con discapacidades cognitivas, auditivas o visuales y el establecimiento de asilos para personas con enfermedades mentales; e. el movimiento trascendentalista (por ejemplo, los escritos de Ralph Waldo Emerson, Henry David Thoreau y Margaret Fuller, y los conceptos de materialismo, libertad, apreciación del mundo natural, autosuficiencia, abolicionismo y desobediencia civil)."
 9-12;Historia de los Estados Unidos I;Tema 5: La Guerra Civil y la Reconstrucción: causas y consecuencias;HSS.USI.T5.01;Describa cómo la expansión de los Estados Unidos hacia el Medio Oeste contribuyó a la creciente importancia de la política seccional a principios del siglo XIX e influyó significativamente en el equilibrio de poder en el gobierno federal.
 9-12;Historia de los Estados Unidos I;Tema 5: La Guerra Civil y la Reconstrucción: causas y consecuencias;HSS.USI.T5.02;"Analizar políticas y eventos críticos que condujeron a la Guerra Civil y las conexiones entre ellos (por ejemplo, 1820: el Compromiso de Missouri; 1831-2: la Crisis de Nulificación de Carolina del Sur; década de 1840: la Cláusula Wilmot; la Guerra México-Estadounidense; década de 1850: el Compromiso de 1850; la Ley Kansas-Nebraska; la decisión de la Corte Suprema en Dred Scott v. Sandford; los debates Lincoln-Douglas; la incursión de John Brown en Harper's Ferry, la elección de Abraham Lincoln)."
 9-12;Historia de los Estados Unidos I;Tema 5: La Guerra Civil y la Reconstrucción: causas y consecuencias;HSS.USI.T5.03;Analice la presidencia de Abraham Lincoln (por ejemplo, los efectos en el sur de la Unión del bloqueo naval al comercio con otros países, la Proclamación de Emancipación, sus opiniones sobre la esclavitud y la unidad nacional, y los obstáculos políticos que encontró).
 9-12;Historia de los Estados Unidos I;Tema 5: La Guerra Civil y la Reconstrucción: causas y consecuencias;HSS.USI.T5.04;Analizar los roles y las políticas de los líderes de la Guerra Civil, Jefferson Davis, Robert E. Lee y Ulysses S. Grant, y evaluar el impacto a corto y largo plazo de importantes batallas de la Guerra Civil (por ejemplo, el 54.º Regimiento de Massachusetts en la batalla de Ft. Wagner y las batallas de Bull Run, Shiloh, Fredericksburg, Antietam, Vicksburg, Gettysburg y Appomattox).
 9-12;Historia de los Estados Unidos I;Tema 5: La Guerra Civil y la Reconstrucción: causas y consecuencias;HSS.USI.T5.05;Utilizando fuentes primarias como diarios, informes en periódicos y publicaciones periódicas, fotografías y caricaturas/ilustraciones, documente los roles de los hombres y mujeres que lucharon o sirvieron como tropas en la Guerra Civil.
