Grade;Area;Topic;Code;Description
06-ago;Sexual Health [8.2.SH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.SH.1;Assess personal health practices and develop short- and long-term goals that support healthy sexual behaviors (e.g., abstinence, delay, use of contraception, use of barriers, giving and obtaining consent).  [HE]
06-ago;Sexual Health [8.2.SH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.SH.2;Determine strategies that will reduce the risk of HIV and sexually transmitted infections (STIs) and early pregnancy.  [HE]
06-ago;Sexual Health [8.2.SH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.SH.3;Examine reasons and considerations (e.g., cultural and societal norms, personal values and beliefs) for determining emotional readiness for sexual behaviors.  [HE]
06-ago;Sexual Health [8.2.SH];Self-management and Goal Setting: Set goals, engage in health-promoting behaviors, and avoid risky behaviors.;8.2.SH.4;Describe how sexual health values and priorities may change over time, with varying responsibilities and maturity.  [HE]
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.1;"Identify characteristics of healthy and unhealthy relationships and ways to seek help in unhealthy or unwanted relationships. [HE; SE]"
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.2;"Demonstrate effective verbal and non-verbal communication skills (e.g., listening, conflict resolution, negotiation, refusal) that foster healthy relationships, communicate boundaries, and show respect in a variety of situations (e.g., familial relationships, peer relationships, romantic relationships). [HPE; SE]"
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.3;"Articulate how respectful behaviors may vary among populations and how those behaviors contribute to positive social interaction in various settings [HPE; SE]."
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.4;"Explain why consent and respecting a person?s boundaries are important. [HPE; SE]"
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.5;"Demonstrate effective approaches to boundary setting (e.g., acknowledge feelings, communicate the boundary, target alternative), maintenance of a variety of boundaries (e.g., related to technology use, emotional, physical). [HPE; SE]"
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.6;"Recognizing when boundaries are being violated and identify tactics used to coerce or pressure someone to change a personal boundary (e.g., to have sex, to share a password, to send an explicit photo, break a rule). [HE; SE]"
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.7;"Demonstrate techniques and assertive responses to counter coercive tactics in order to maintain boundaries. [HE; SE]"
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.8;"Analyze how media and technology can be both a positive and negative influence on beliefs about what constitutes a healthy relationship (including sexual relationships). [HE; SE] "
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.9;"Analyze the impact of technology and social media on relationships (e.g., use of smartphones, sharing relationship information, GPS tracking). [HE; SE]"
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.10;"Describe potential impacts of power and privilege (e.g., associated with age, race, ethnicity, sexual orientation, gender, gender identity, socioeconomic status, immigration status, ability, position of authority) within a variety of relationships and in various settings. [HPE; SE] "
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.11;"Analyze ways that prejudice, discrimination (e.g., sexism), and injustice can impact relationship health and describe ways to address these issues to support health of self and others. [HPE; SE]"
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.12;"Apply conflict resolution strategies in a variety of situations (e.g., interpersonal, intrapersonal, intragroup, intergroup). [HPE; SE]"
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.13;"Demonstrate positive ways to communicate differences of opinion in a variety of relationships (e.g., familial, peer, teacher) and situations (e.g., in class, outside of school, on a team). [HPE; SE]"
06-ago;Healthy Relationships [8.3.HR];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.HR.14;"Compare and contrast bullying, harassment, and abuse and demonstrate ways to support and seek help for someone who is being bullied, harassed, or abused, or who is the target of unhealthy or coercive behaviors. [HPE; SE]"
06-ago;Mental and Emotional Health [8.3.MH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.MH.1;"Discuss how adverse childhood experiences and toxic stress as well as resilience and positive childhood experiences can impact mental and emotional health and demonstrate ways to communicate effectively about these factors and ways to support people who have experienced or are experiencing trauma. [HE; SE]"
06-ago;Mental and Emotional Health [8.3.MH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.MH.2;"Identify how emotions can influence communication (e.g., anger or anxiety may affect the ability to listen well) and demonstrate strategies (e.g., ask for time to calm down, go to a peace corner, take deep breaths) to communicate effectively when experiencing a range of emotions and in a variety of situations. [HPE; SE]"
06-ago;Mental and Emotional Health [8.3.MH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.MH.3;"Accurately recognize and effectively respond to emotions, thoughts, values, and perspectives when communicating with others and when resolving interpersonal conflicts. [HPE; SE]"
06-ago;Mental and Emotional Health [8.3.MH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.MH.4;"Analyze how people from diverse groups can learn from each other and how this can enhance emotional well-being. [HPE; SE]"
06-ago;Mental and Emotional Health [8.3.MH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.MH.5;"Apply refusal or negotiation skills in ways that support or improve mental health and minimize health risks. [HPE; SE]"
06-ago;Mental and Emotional Health [8.3.MH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.MH.6;"Advocate for oneself by creating ?I?-messages to express feelings and needs in appropriate ways. [HPE; SE]"
06-ago;Mental and Emotional Health [8.3.MH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.MH.7;"Identify signs and symptoms of mental and emotional distress, in self and others, that may require assistance from adults. [HE; SE]"
06-ago;Mental and Emotional Health [8.3.MH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.MH.8;"Demonstrate how to respond (e.g., calling 9-8-8, telling a trusted adult) when there is a concern about one?s own or someone else?s mental well-being or where someone is considering harming or killing themselves. [HE; SE]"
06-ago;Mental and Emotional Health [8.3.MH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.MH.9;"Effectively express needs, wants, emotions, and feelings (including affection, love, friendship, concern, anger) in respectful and health-promoting ways. [HPE; SE]"
06-ago;Physical Activity and Fitness [8.3.PF];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.PF.1;Understand and accept others? differences during a variety of physical activities. [PE]
06-ago;Physical Activity and Fitness [8.3.PF];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.PF.2;"Describe how social interaction impacts individual engagement in physical activity. [PE; SE]"
06-ago;Physical Activity and Fitness [8.3.PF];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.PF.3;"Use communication skills to negotiate strategies and tactics in a physical activity setting. [PE; SE]"
06-ago;Physical Activity and Fitness [8.3.PF];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.PF.4;"Exhibit responsible social behaviors by respectfully interacting with others, including and cooperating with classmates, asking for help when needed for self and others, maintaining positive relationships, and collaborating productively on problem-solving initiatives during adventure activities, large-group initiatives, and/or game play. [HPE; SE]"
06-ago;Physical Activity and Fitness [8.3.PF];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.PF.5;"Provide constructive feedback to a peer, using teacher-generated guidelines, and incorporate appropriate tone and other communication skills (e.g., eye-contact, body language). [HPE; SE]"
06-ago;Physical Activity and Fitness [8.3.PF];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.PF.6;"Collaboratively establish norms and guidelines for resolving conflicts and use those rules/guidelines/agreements to resolve conflict or respond to participants? ethical and unethical behavior during physical activity. [PE; SE]"
06-ago;Sexual Health [8.3.SH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.SH.1;Explain the difference between sexual orientation and gender identity. [HE]
06-ago;Sexual Health [8.3.SH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.SH.2;Explain three dimensions of sexual orientation (i.e., identity, attraction, and behavior) and how they are all a part of an individual?s sexual orientation that may or may not align with each other. [HE]
06-ago;Sexual Health [8.3.SH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.SH.3;Explain how assigned sex assigned at birth, gender identity, and gender expression are distinct concepts and how they interact with each other. [HE]
06-ago;Sexual Health [8.3.SH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.SH.4;Explain that attractions can be romantic, emotional, and/or sexual to an individual of the same gender and/or a different gender(s) and that attractions can change over time. [HE]
06-ago;Sexual Health [8.3.SH];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.SH.5;"Demonstrate the ability to create or maintain positive relationships with people of all gender identities, gender expressions, and sexual orientations. [HPE; SE]"
06-ago;Substance Use and Misuse [8.3.SU];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.SU.1;Analyze social situations in multiple settings (e.g., at home, at school, out with friends, at a party) that could lead to the use of nicotine, electronic vapor products, alcohol, or other illegal (in regard to age, use, or type) and potentially harmful substances. [HE]
06-ago;Substance Use and Misuse [8.3.SU];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.SU.2;Analyze influences (e.g., culture, peers, media, perceptions of norms) that could lead to the use of nicotine, electronic vapor products, alcohol, or other illegal (in regard to age, use, or type) and potentially harmful substances. [HE]
06-ago;Substance Use and Misuse [8.3.SU];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.SU.3;Describe the ways that social characteristics (i.e., socioeconomic status, culture, gender) can impact risk and protective factors for substance use and misuse. [HE]
06-ago;Substance Use and Misuse [8.3.SU];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.SU.4;Summarize and communicate the effects of using legal (e.g., prescription drugs prescribed to you, over-the-counter drugs, and [at a certain age] nicotine, electronic vapor products, alcohol and marijuana) and illegal drugs (e.g., prescription drugs not prescribed to you, cocaine) on brain development and multiple dimensions of health (e.g., physical, social, occupational, mental/emotional). [HE]
06-ago;Substance Use and Misuse [8.3.SU];Social Awareness, Relationship, and Communication Skills: Enhance relationships, personal health, and the health of others through social awareness and effective communication.;8.3.SU.5;Demonstrate effective verbal and nonverbal communication skills (including refusal) to keep self or others safe in substance use- and misuse-related situations (e.g., avoiding riding with a driver who is under the influence, seeking help, leaving a situation) in order to protect individuals from risk or injury. [HE] 
06-ago;Physical Activity and Fitness [8.4.PF];Movement Skills:Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;8.4.SU.1;Exhibit developmentally-appropriate command of locomotor and non-locomotor skills, rhythm, and timing. [PE]
06-ago;Physical Activity and Fitness [8.4.PF];Movement Skills:Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;8.4.SU.2;Demonstrate movement sequences within varied dance forms to music as an individual or in a group. [PE]
06-ago;Physical Activity and Fitness [8.4.PF];Movement Skills:Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;8.4.SU.3;Demonstrate developmentally-appropriate manipulative skills (i.e., throwing and catching, striking [with and without implements], volleying, serving [with hands and implements], dribbling with hands and feet, and shooting) in a variety of practice tasks, small sides games and other physical activities (including net/wall games, cooperative games, target games, invasion games, fielding and striking games). [PE]
06-ago;Physical Activity and Fitness [8.4.PF];Movement Skills:Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;8.4.SU.4;Effectively combine and apply locomotor, stability/non-locomotor (e.g., weight transfer), and manipulative skills in a variety of athletic and physical activities, and game play (including net/wall games, target games, invasion games, fielding and striking games). [PE]
06-ago;Physical Activity and Fitness [8.4.PF];Movement Skills:Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;8.4.SU.5;Demonstrate correct technique for basic skills in at least two self-selected outdoor sports or physical activities (e.g., hiking, skateboarding, cross country or downhill skiing, snowshoeing, kayaking/canoeing, parkour), individual performance activities, or indoor/dance activities (e.g., hip-hop/line/folk dance, swimming, gymnastics, wrestling, self-defense). [PE]
06-ago;Physical Activity and Fitness [8.4.PF];Movement Skills:Demonstrate competence in, and knowledge of, a variety of movement forms, motor skills, physical fitness components, and principles in order to engage in purposeful and health-promoting physical activity, including sports and games.;8.4.SU.6;Demonstrate effective techniques related to developing muscular strength and endurance, including appropriate and safe use of exercise machines, free weights, and bodyweight exercises. [PE]
06-ago;Personal Safety [8.5.PS];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.PS.1;Analyze how various influences (e.g., peers, family, culture, society, school, and community policies) impact the safety of adolescents in a varied of situations (including during physical activity). [HPE] 
06-ago;Personal Safety [8.5.PS];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.PS.2;Analyze laws related to sexual harassment, sexual abuse, sexual assault, and domestic violence and how the laws impact individual safety. [HE]
06-ago;Personal Safety [8.5.PS];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.PS.3;Analyze how sharing or posting personal information electronically about self or others (e.g., chat groups, email, texting, sexting, websites, social media, phone and tablet applications) can impact the safety of self or others. [HE]
06-ago;Public, Community and Environmental Health [8.5.CE];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.PS.1;Analyze how a variety of social determinants of health (e.g., education, social environment, socioeconomic conditions, food availability, public safety, discrimination) may impact health at different levels (e.g., individual, family, and community). [HPE]
06-ago;Public, Community and Environmental Health [8.5.CE];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.PS.2;Analyze how stigma and public perception can influence access to health and health care (e.g., menstrual health care, mental health services and supports, preventative screenings). [HE]
06-ago;Public, Community and Environmental Health [8.5.CE];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.PS.3;Explain how public health policies and government regulations influence health promotion and disease prevention in both positive and negative ways. [HE]
06-ago;Public, Community and Environmental Health [8.5.CE];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.PS.4;Analyze how environmental factors (e.g., air quality, trash and litter, availability of clean drinking water) and types of pollution (e.g., air, noise, chemical, water) affect health. [HPE]
06-ago;Public, Community and Environmental Health [8.5.CE];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.PS.5;Encourage others to improve health outcomes. [HPE]
06-ago;Sexual Health [8.5.SH];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.SH.1;"Explain how perceptions, social norms, and social environment influence thoughts, attitudes, beliefs, and behaviors toward sexual orientation, sexual health and sexual activity. [HE; SE"
06-ago;Sexual Health [8.5.SH];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.SH.2;"Analyze external influences (e.g., peers, media, technology, family, society, community, culture, cultural stigmas) that have an impact on an individual?s attitudes, beliefs, and expectations about gender identity, gender roles, and sexual orientation. [HE; SE]"
06-ago;Sexual Health [8.5.SH];Self-awareness and Analyzing Influences: Examine how emotions, thoughts, needs, values, beliefs, and other factors (both internal and external) influence behaviors and articulate how these influences impact health behavior and outcomes.;8.5.SH.3;"Analyze internal and external influences (e.g., personal values and beliefs, peers, media, technology, family, society, community, culture, stigmas) that have an impact on an individual?s sexual behaviors. [HE; SE]"
06-ago;Mental and Emotional Health [8.6.MH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.MH.1;Describe situations where professional health services are necessary to support or improve mental and emotional well-being. [HE]
06-ago;Mental and Emotional Health [8.6.MH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.MH.2;"Demonstrate the ability to access professional health services if needed. [HE; SE]"
06-ago;Mental and Emotional Health [8.6.MH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.MH.3;Locate valid and reliable products and services to enhance mental and emotional well-being, manage stress and emotions, and treat mental health conditions. [HE]
06-ago;Physical Health and Hygiene [8.6.PH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.PH.1;Determine the accessibility of public, community, and environmental products, resources and services that enhance health and identify supports or barriers to accessing the products or services. [HPE]
06-ago;Physical Health and Hygiene [8.6.PH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.PH.2;Locate valid and reliable information on puberty, personal hygiene, menstruation, and personal health products from a variety of resources in one?s home, school, and community and evaluate their validity. [HPE]
06-ago;Physical Health and Hygiene [8.6.PH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.PH.3;Access personal health products (e.g., deodorant, hair care, menstrual products, sunscreen, dental care products) based on individual needs, and evaluate the ease of accessibility and use. [HPE] 
06-ago;Physical Health and Hygiene [8.6.PH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.PH.4;Locate a variety of personal health-related digital resources and assess each for reliability and validity. [HPE]
06-ago;Physical Health and Hygiene [8.6.PH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.PH.5;"Identify sources of support such as parents or other trusted adults to whom students can go if they or someone they know is being bullied, harassed, abused, assaulted, or exploited. [HPE; SE]"
06-ago;Physical Health and Hygiene [8.6.PH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.PH.6;Explain why a person who has been bullied, exploited, sexually harassed, sexually abused, sexually assaulted, or has been a victim of incest, rape, domestic violence, dating violence, or gender-based violence is not at fault. [HPE]
06-ago;Physical Health and Hygiene [8.6.PH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.PH.7;Locate community resources that provide support and resources related to sexual exploitation or for getting help for self or others in situations related to sex trafficking. [HE]
06-ago;Sexual Health [8.6.SH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.SH.1;Analyze the validity of claims for health information, products, and services about human sexual and reproductive health. [HE]
06-ago;Sexual Health [8.6.SH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.SH.2;Access credible sources of information about human sexual and reproductive health (including pregnancy and pregnancy options). [HE]
06-ago;Sexual Health [8.6.SH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.SH.3;Access credible sources of information about gender identity, gender expression, sexual orientation, and healthy sexuality development. [HE]
06-ago;Sexual Health [8.6.SH];Information and resource seeking: Access, evaluate, and use valid and reliable health information, products, services, and related resources.;8.6.SH.4;"Identify parents, guardians, or other supportive and trusted adults to whom students can ask questions about gender, gender-role stereotypes, gender identity, and sexual orientation and demonstrate strategies for engaging in these conversations. [HE; SE]"
06-ago;Mental and Emotional Health [8.7.MH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.MH.1;"Analyze how stereotyping, bias, prejudice, and discrimination can impact mental and emotional health. [HPE; SE]"
06-ago;Mental and Emotional Health [8.7.MH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.MH.2;"Analyze influences on body image and the relationship between body image, disordered eating, and mental health. [HPE; SE]"
06-ago;Mental and Emotional Health [8.7.MH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.MH.3;"Analyze the effects of social media on mental and emotional health. [HPE; SE]"
06-ago;Mental and Emotional Health [8.7.MH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.MH.4;"Demonstrate strategies for supporting healthy body image in youth and adolescents. [HPE; SE]"
06-ago;Mental and Emotional Health [8.7.MH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.MH.5;"Demonstrate strategies for reducing stigma related to mental health. [HPE; SE]"
06-ago;Mental and Emotional Health [8.7.MH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.MH.6;"Utilize positive peer and societal norms when formulating a health-promoting position related to eliminating discrimination, injustice, and challenge negative norms. [HPE; SE]"
06-ago;Mental and Emotional Health [8.7.MH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.MH.7;"Evaluate strategies for opposing, reducing, or eliminating stereotyping, prejudice, discrimination, and injustice.  [HPE; SE]"
06-ago;Mental and Emotional Health [8.7.MH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.MH.8;"Encourage others to refrain from teasing or bullying others based on personal characteristics (e.g., race, national origin, disability, body shape or weight), or personal values and beliefs. [HPE; SE]"
06-ago;Nutrition and Balanced Eating [8.7.NE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.NE.1;Demonstrate the importance of food to all people and how food is used to keep us healthy, return us to health, and connect us (e.g., soup when you are ill, comfort food, food after major events). [HE]
06-ago;Nutrition and Balanced Eating [8.7.NE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.NE.2;Analyze a variety of influences (e.g., media, peers, family, culture, stigmas, school, economics, food access, food production and cultivation) on nutrition-related beliefs and behaviors, and today?s society.  [HE]
06-ago;Nutrition and Balanced Eating [8.7.NE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.NE.3;Discuss a variety of perspectives on health-promoting eating practices (e.g., food guidelines from other countries and cultures, USDA Guidelines and Harvard?s Healthy Eating plate, cultural food practices, buying locally grown or produced foods) and describe the health benefits of and strategies for implementing these practices. [HE]
06-ago;Nutrition and Balanced Eating [8.7.NE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.NE.4;Articulate a health-promoting position on a nutrition-related topic and support the claim with accurate information. [HPE]
06-ago;Nutrition and Balanced Eating [8.7.NE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.NE.5;Identify personal dietary needs (e.g., dietary allergies, food preferences) and goals, and advocate to address the identified needs and goals. [HPE]
06-ago;Nutrition and Balanced Eating [8.7.NE];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.NE.6;Collaborate effectively to support nutrition-related practices or behaviors that maintain or enhance health. [HPE]
06-ago;Personal Safety [8.7.PS];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.PS.1;State a position, supported by accurate information, that encourages peers to adopt or continue practices that maintain or enhance personal safety. [HPE]
06-ago;Personal Safety [8.7.PS];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.PS.2;Demonstrate how to influence and support others to make choices that maintain or enhance personal safety. [HPE]
06-ago;Personal Safety [8.7.PS];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.PS.3;"Work cooperatively to support the safety of individuals, families, and communities. [HPE; SE]"
06-ago;Personal Safety [8.7.PS];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.PS.4;Identify reasons that harassment is harmful and illegal along with warning signs for when to report it and seek help from a safe/trusted adult or health professional. [HE]
06-ago;Sexual Health [8.7.SH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.SH.1;"Demonstrate ways to show courtesy and respect for others when aspects of their sexuality (e.g., sexual activity [including abstinence], sexual orientation) or gender (e.g., gender expression, gender identity) are different from one?s own. [HPE; SE]"
06-ago;Sexual Health [8.7.SH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.SH.2;"Encourage others to refrain from teasing or bullying others based on their sexuality (e.g., sexual activity [including abstinence], sexual orientation) or gender (e.g., gender expression, gender identity). [HPE; SE]"
06-ago;Sexual Health [8.7.SH];Self-Advocacy and Health Promotion: Promote personal, family, and community health and well-being.;8.7.SH.3;"Identify behaviors, policies and practices in the school community that promote or hinder dignity and respect for all individuals, including those of different sexual orientations, gender identities, and gender expression. [HPE; SE]"
09-dic;Sexual Health [12.1.SH];Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.SH.1;Demonstrate the ability to apply an effective decision-making process in situations related to sexual activity and sexual health. [HE]
09-dic;Sexual Health [12.1.SH];Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.SH.2;Discuss reasons for why it is wrong to trick, threaten, or coerce another person into sexual activity.  [HE]
09-dic;Sexual Health [12.1.SH];Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.SH.3;Analyze factors that contribute to behaviors that increase the risk of pregnancy, HIV, and other STIs.  [HE]
09-dic;Sexual Health [12.1.SH];Decision-making and Problem-solving: Make health-promoting, informed, responsible decisions and solve problems in a variety of health-related situations.;12.1.SH.4;Explain the importance of STI (including HIV) testing and counseling if sexually active on short- and long-term health, identify where to get tested, and why it is important to proactively discuss STI status with a sexual partner.  [HE]
